time_ms,detector_state,anomaly_belief,anomaly_plausibility,anomaly_decision_score,anomaly_ignorance,detection_conflict,estimated_origin,origin_score,origin_belief,origin_plausibility,origin_margin,origin_ignorance,localization_conflict,propagation_support,observed_evidence_path,alarm,localization_valid,alarm_timestamp_ms,localization_timestamp_ms,detection_fallback,localization_fallback,timing_evidence,timing_detection_reliability,timing_origin_reliability,communication_evidence,communication_detection_reliability,communication_origin_reliability,memory_control_evidence,memory_control_detection_reliability,memory_control_origin_reliability,sensor_control_evidence,sensor_control_detection_reliability,sensor_control_origin_reliability,actuator_evidence,actuator_detection_reliability,actuator_origin_reliability,plant_evidence,plant_detection_reliability,plant_origin_reliability,detection_K_0,localization_K_0,detection_K_1,localization_K_1,detection_K_2,localization_K_2,detection_K_3,localization_K_3,detection_K_4,localization_K_4,detection_K_5,localization_K_5,detection_K_6,localization_K_6,origin_mass_1,origin_mass_2,origin_mass_3,origin_mass_4,origin_mass_5,origin_mass_6,origin_mass_7,origin_mass_8,origin_mass_9,origin_mass_10,origin_mass_11,origin_mass_12,origin_mass_13,origin_mass_14,origin_mass_15,origin_mass_16,origin_mass_17,origin_mass_18,origin_mass_19,origin_mass_20,origin_mass_21,origin_mass_22,origin_mass_23,origin_mass_24,origin_mass_25,origin_mass_26,origin_mass_27,origin_mass_28,origin_mass_29,origin_mass_30,origin_mass_31,detection_mass_normal,detection_mass_abnormal,detection_mass_ignorance
14100,NORMAL,1.4376318290762827e-15,1,1.4376318290762827e-15,0.99999999999999856,0,UNKNOWN,0.20000000000000043,0,1,0,0.99999999999999856,0,0,0,0,0,-1,-1,0,0,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.4376318290762827e-15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.99999999999999856,0,1.4376318290762827e-15,0.99999999999999856
14200,NORMAL,1.1501054632610262e-15,1,1.1501054632610262e-15,0.99999999999999889,0,UNKNOWN,0.20000000000000037,0,1,0,0.99999999999999889,0,0,0,0,0,-1,-1,0,0,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1501054632610262e-15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.99999999999999889,0,1.1501054632610262e-15,0.99999999999999889
14300,NORMAL,9.2008437060882111e-16,1,9.2008437060882111e-16,0.99999999999999911,0,UNKNOWN,0.20000000000000029,0,1,0,0.99999999999999911,0,0,0,0,0,-1,-1,0,0,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.2008437060882111e-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.99999999999999911,0,9.2008437060882111e-16,0.99999999999999911
14400,NORMAL,7.3606749648705695e-16,1,7.3606749648705695e-16,0.99999999999999933,0,UNKNOWN,0.20000000000000023,0,1,0,0.99999999999999933,0,0,0,0,0,-1,-1,0,0,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.3606749648705695e-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.99999999999999933,0,7.3606749648705695e-16,0.99999999999999933
14500,NORMAL,5.8885399718964562e-16,1,5.8885399718964562e-16,0.99999999999999944,0,UNKNOWN,0.20000000000000021,0,1,0,0.99999999999999944,0,0,0,0,0,-1,-1,0,0,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.8885399718964562e-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.99999999999999944,0,5.8885399718964562e-16,0.99999999999999944
14600,NORMAL,4.7108319775171651e-16,1,4.7108319775171651e-16,0.99999999999999956,0,UNKNOWN,0.20000000000000012,0,1,0,0.99999999999999956,0,0,0,0,0,-1,-1,0,0,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.7108319775171651e-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.99999999999999956,0,4.7108319775171651e-16,0.99999999999999956
14700,NORMAL,3.7686655820137325e-16,1,3.7686655820137325e-16,0.99999999999999967,0,UNKNOWN,0.20000000000000012,0,1,0,0.99999999999999967,0,0,0,0,0,-1,-1,0,0,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.7686655820137325e-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.99999999999999967,0,3.7686655820137325e-16,0.99999999999999967
14800,NORMAL,3.0149324656109864e-16,1,3.0149324656109864e-16,0.99999999999999978,0,UNKNOWN,0.20000000000000009,0,1,0,0.99999999999999978,0,0,0,0,0,-1,-1,0,0,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0149324656109864e-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.99999999999999978,0,3.0149324656109864e-16,0.99999999999999978
14900,NORMAL,2.4119459724887894e-16,1,2.4119459724887894e-16,0.99999999999999978,0,UNKNOWN,0.20000000000000007,0,1,0,0.99999999999999978,0,0,0,0,0,-1,-1,0,0,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.4119459724887894e-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.99999999999999978,0,2.4119459724887894e-16,0.99999999999999978
15000,NORMAL,1.9295567779910317e-16,1,1.9295567779910317e-16,0.99999999999999978,0,UNKNOWN,0.20000000000000004,0,1,0,0.99999999999999978,0,0,0,0,0,-1,-1,0,0,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.9295567779910317e-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.99999999999999978,0,1.9295567779910317e-16,0.99999999999999978
15100,NORMAL,1.5436454223928256e-16,1,1.5436454223928256e-16,0.99999999999999989,0,UNKNOWN,0.20000000000000007,0,1,0,0.99999999999999989,0,0,0,0,0,-1,-1,0,0,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5436454223928256e-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.99999999999999989,0,1.5436454223928256e-16,0.99999999999999989
15200,NORMAL,1.2349163379142606e-16,1,1.2349163379142606e-16,0.99999999999999989,0,UNKNOWN,0.20000000000000004,0,1,0,0.99999999999999989,0,0,0,0,0,-1,-1,0,0,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2349163379142606e-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.99999999999999989,0,1.2349163379142606e-16,0.99999999999999989
15300,NORMAL,9.8793307033140845e-17,1,9.8793307033140845e-17,0.99999999999999989,0,UNKNOWN,0.20000000000000004,0,1,0,0.99999999999999989,0,0,0,0,0,-1,-1,0,0,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.8793307033140845e-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.99999999999999989,0,9.8793307033140845e-17,0.99999999999999989
15400,NORMAL,7.9034645626512679e-17,1,7.9034645626512679e-17,0.99999999999999989,0,UNKNOWN,0.20000000000000001,0,1,0,0.99999999999999989,0,0,0,0,0,-1,-1,0,0,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.9034645626512679e-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.99999999999999989,0,7.9034645626512679e-17,0.99999999999999989
15500,NORMAL,6.3227716501210141e-17,1,6.3227716501210141e-17,0.99999999999999989,0,UNKNOWN,0.20000000000000001,0,1,0,0.99999999999999989,0,0,0,0,0,-1,-1,0,0,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.3227716501210141e-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.99999999999999989,0,6.3227716501210141e-17,0.99999999999999989
15600,NORMAL,5.0582173200968122e-17,1,5.0582173200968122e-17,1,0,UNKNOWN,0.20000000000000004,0,1,0,1,0,0,0,0,0,-1,-1,0,0,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.0582173200968122e-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5.0582173200968122e-17,1
15700,NORMAL,4.0465738560774503e-17,1,4.0465738560774503e-17,1,0,UNKNOWN,0.20000000000000004,0,1,0,1,0,0,0,0,0,-1,-1,0,0,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0465738560774503e-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4.0465738560774503e-17,1
15800,NORMAL,3.2372590848619601e-17,1,3.2372590848619601e-17,1,0,UNKNOWN,0.20000000000000004,0,1,0,1,0,0,0,0,0,-1,-1,0,0,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.2372590848619601e-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3.2372590848619601e-17,1
15900,NORMAL,2.5898072678895683e-17,1,2.5898072678895683e-17,1,0,UNKNOWN,0.20000000000000001,0,1,0,1,0,0,0,0,0,-1,-1,0,0,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5898072678895683e-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2.5898072678895683e-17,1
16000,NORMAL,2.0718458143116549e-17,1,2.0718458143116549e-17,1,0,UNKNOWN,0.20000000000000001,0,1,0,1,0,0,0,0,0,-1,-1,0,0,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0718458143116549e-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2.0718458143116549e-17,1
16100,NORMAL,1.657476651449324e-17,1,1.657476651449324e-17,1,0,UNKNOWN,0.20000000000000001,0,1,0,1,0,0,0,0,0,-1,-1,0,0,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.657476651449324e-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.657476651449324e-17,1
16200,NORMAL,1.3259813211594593e-17,1,1.3259813211594593e-17,1,0,UNKNOWN,0.20000000000000001,0,1,0,1,0,0,0,0,0,-1,-1,0,0,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3259813211594593e-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.3259813211594593e-17,1
16300,NORMAL,1.0607850569275675e-17,1,1.0607850569275675e-17,1,0,UNKNOWN,0.20000000000000001,0,1,0,1,0,0,0,0,0,-1,-1,0,0,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0607850569275675e-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.0607850569275675e-17,1
16400,NORMAL,8.48628045542054e-18,1,8.48628045542054e-18,1,0,UNKNOWN,0.20000000000000001,0,1,0,1,0,0,0,0,0,-1,-1,0,0,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.48628045542054e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,8.48628045542054e-18,1
16500,NORMAL,6.7890243643364326e-18,1,6.7890243643364326e-18,1,0,UNKNOWN,0.20000000000000001,0,1,0,1,0,0,0,0,0,-1,-1,0,0,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.7890243643364326e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6.7890243643364326e-18,1
16600,NORMAL,5.4312194914691462e-18,1,5.4312194914691462e-18,1,0,UNKNOWN,0.20000000000000001,0,1,0,1,0,0,0,0,0,-1,-1,0,0,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.4312194914691462e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5.4312194914691462e-18,1
16700,NORMAL,4.3449755931753174e-18,1,4.3449755931753174e-18,1,0,UNKNOWN,0.20000000000000001,0,1,0,1,0,0,0,0,0,-1,-1,0,0,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.3449755931753174e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4.3449755931753174e-18,1
16800,NORMAL,3.475980474540254e-18,1,3.475980474540254e-18,1,0,UNKNOWN,0.20000000000000001,0,1,0,1,0,0,0,0,0,-1,-1,0,0,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.475980474540254e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3.475980474540254e-18,1
16900,NORMAL,2.7807843796322032e-18,1,2.7807843796322032e-18,1,0,UNKNOWN,0.20000000000000001,0,1,0,1,0,0,0,0,0,-1,-1,0,0,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.7807843796322032e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2.7807843796322032e-18,1
17000,NORMAL,2.2246275037057628e-18,1,2.2246275037057628e-18,1,0,UNKNOWN,0.20000000000000001,0,1,0,1,0,0,0,0,0,-1,-1,0,0,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.2246275037057628e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2.2246275037057628e-18,1
17100,NORMAL,1.7797020029646102e-18,1,1.7797020029646102e-18,1,0,UNKNOWN,0.20000000000000001,0,1,0,1,0,0,0,0,0,-1,-1,0,0,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.7797020029646102e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.7797020029646102e-18,1
17200,NORMAL,1.4237616023716882e-18,1,1.4237616023716882e-18,1,0,UNKNOWN,0.20000000000000001,0,1,0,1,0,0,0,0,0,-1,-1,0,0,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.4237616023716882e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.4237616023716882e-18,1
17300,NORMAL,1.1390092818973507e-18,1,1.1390092818973507e-18,1,0,UNKNOWN,0.20000000000000001,0,1,0,1,0,0,0,0,0,-1,-1,0,0,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1390092818973507e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.1390092818973507e-18,1
17400,NORMAL,9.1120742551788053e-19,1,9.1120742551788053e-19,1,0,UNKNOWN,0.20000000000000001,0,1,0,1,0,0,0,0,0,-1,-1,0,0,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.1120742551788053e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,9.1120742551788053e-19,1
17500,NORMAL,7.2896594041430448e-19,1,7.2896594041430448e-19,1,0,UNKNOWN,0.20000000000000001,0,1,0,1,0,0,0,0,0,-1,-1,0,0,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.2896594041430448e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,7.2896594041430448e-19,1
17600,NORMAL,5.8317275233144366e-19,1,5.8317275233144366e-19,1,0,UNKNOWN,0.20000000000000001,0,1,0,1,0,0,0,0,0,-1,-1,0,0,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.8317275233144366e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5.8317275233144366e-19,1
17700,NORMAL,4.6653820186515499e-19,1,4.6653820186515499e-19,1,0,UNKNOWN,0.20000000000000001,0,1,0,1,0,0,0,0,0,-1,-1,0,0,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.6653820186515499e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4.6653820186515499e-19,1
17800,NORMAL,3.73230561492124e-19,1,3.73230561492124e-19,1,0,UNKNOWN,0.20000000000000001,0,1,0,1,0,0,0,0,0,-1,-1,0,0,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.73230561492124e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3.73230561492124e-19,1
17900,NORMAL,2.9858444919369921e-19,1,2.9858444919369921e-19,1,0,UNKNOWN,0.20000000000000001,0,1,0,1,0,0,0,0,0,-1,-1,0,0,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.9858444919369921e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2.9858444919369921e-19,1
18000,NORMAL,2.3886755935495937e-19,1,2.3886755935495937e-19,1,0,UNKNOWN,0.20000000000000001,0,1,0,1,0,0,0,0,0,-1,-1,0,0,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.3886755935495937e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2.3886755935495937e-19,1
18100,NORMAL,1.910940474839675e-19,1,1.910940474839675e-19,1,0,UNKNOWN,0.20000000000000001,0,1,0,1,0,0,0,0,0,-1,-1,0,0,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.910940474839675e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.910940474839675e-19,1
18200,NORMAL,1.5287523798717401e-19,1,1.5287523798717401e-19,1,0,UNKNOWN,0.20000000000000001,0,1,0,1,0,0,0,0,0,-1,-1,0,0,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5287523798717401e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.5287523798717401e-19,1
18300,NORMAL,1.2230019038973922e-19,1,1.2230019038973922e-19,1,0,UNKNOWN,0.20000000000000001,0,1,0,1,0,0,0,0,0,-1,-1,0,0,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2230019038973922e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.2230019038973922e-19,1
18400,NORMAL,9.784015231179138e-20,1,9.784015231179138e-20,1,0,UNKNOWN,0.20000000000000001,0,1,0,1,0,0,0,0,0,-1,-1,0,0,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.784015231179138e-20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,9.784015231179138e-20,1
18500,NORMAL,7.8272121849433104e-20,1,7.8272121849433104e-20,1,0,UNKNOWN,0.20000000000000001,0,1,0,1,0,0,0,0,0,-1,-1,0,0,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.8272121849433104e-20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,7.8272121849433104e-20,1
18600,NORMAL,6.2617697479546491e-20,1,6.2617697479546491e-20,1,0,UNKNOWN,0.20000000000000001,0,1,0,1,0,0,0,0,0,-1,-1,0,0,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.2617697479546491e-20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6.2617697479546491e-20,1
18700,NORMAL,5.0094157983637193e-20,1,5.0094157983637193e-20,1,0,UNKNOWN,0.20000000000000001,0,1,0,1,0,0,0,0,0,-1,-1,0,0,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.0094157983637193e-20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5.0094157983637193e-20,1
18800,NORMAL,4.0075326386909755e-20,1,4.0075326386909755e-20,1,0,UNKNOWN,0.20000000000000001,0,1,0,1,0,0,0,0,0,-1,-1,0,0,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0075326386909755e-20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4.0075326386909755e-20,1
18900,NORMAL,3.2060261109527805e-20,1,3.2060261109527805e-20,1,0,UNKNOWN,0.20000000000000001,0,1,0,1,0,0,0,0,0,-1,-1,0,0,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.2060261109527805e-20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3.2060261109527805e-20,1
19000,NORMAL,2.5648208887622246e-20,1,2.5648208887622246e-20,1,0,UNKNOWN,0.20000000000000001,0,1,0,1,0,0,0,0,0,-1,-1,0,0,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5648208887622246e-20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2.5648208887622246e-20,1
19100,NORMAL,2.0518567110097797e-20,1,2.0518567110097797e-20,1,0,UNKNOWN,0.20000000000000001,0,1,0,1,0,0,0,0,0,-1,-1,0,0,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0518567110097797e-20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2.0518567110097797e-20,1
19200,NORMAL,1.6414853688078239e-20,1,1.6414853688078239e-20,1,0,UNKNOWN,0.20000000000000001,0,1,0,1,0,0,0,0,0,-1,-1,0,0,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6414853688078239e-20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.6414853688078239e-20,1
19300,NORMAL,1.3131882950462591e-20,1,1.3131882950462591e-20,1,0,UNKNOWN,0.20000000000000001,0,1,0,1,0,0,0,0,0,-1,-1,0,0,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3131882950462591e-20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.3131882950462591e-20,1
19400,NORMAL,1.0505506360370074e-20,1,1.0505506360370074e-20,1,0,UNKNOWN,0.20000000000000001,0,1,0,1,0,0,0,0,0,-1,-1,0,0,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0505506360370074e-20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.0505506360370074e-20,1
