run_id,origin,model,behavior,magnitude,stuck_polarity,start_ms,duration_ms,group,partition,profile,workload,seed,simulation_duration_ms,sensor_variation,initially_latent_stuck,profile_semantic_sha256,reference_seed,sensor_chain,sensor_ramp_rise_ms,reference_offset,reference_noise,benign_reference_magnitude,benign_reference_duration,configuration_sha256,effective_memory_corruption,first_integrity_mismatch_ms,first_consumption_mismatch_ms,first_sensor_residual_ms,first_positive_feature_ms,max_sensor_strength,raw_sha256,runtime_trace_sha256,method,first_alarm_ms,first_post_alarm_ms,origin_at_alarm,leading_at_alarm,origin_score_at_alarm,origin_margin_at_alarm,origin_ignorance_at_alarm,first_localization_ms,first_origin,samples,alarm_samples,pre_alarm_samples,mean_anomaly_ignorance,mean_origin_ignorance,mean_detection_conflict,mean_localization_conflict,high_detection_conflict_samples,high_localization_conflict_samples,propagation_samples,alarm_UNKNOWN,alarm_MEMORY,alarm_TIMING,alarm_COMMUNICATION,alarm_SENSOR_CONTROL,alarm_ACTUATOR,injected,detected,false_alarm,latency_ms,integrity_latency_ms,control_effect,actuator_effect,plant_manifestation,propagation_plant_ms,propagation_control_ms,propagation_actuator_command_ms,silent_plant,wrong_localized_runtime_samples,miss_category,localized_correct,unknown_at_alarm,localized_wrong,localization_before_plant
final_redundant_0322,MEMORY,bit_flip,intermittent,4,0,24600,7600,final_redundant_family_2,final-unseen,final_redundant_profile_0322,static_target,7610417,120000,0.015:0:13100,0,c36ab70b74d9c8414bcd9624dcd88816a44bf7931f7dad33b10cc6c08f27cf57,9610469,none,0,-0.078,0.025,0,0,fdd33ecb239e2c417ec9c1018a199f2f73343cc7cde153b0c2dfe4e27faac27e,1,24600,-1,24700,24600,0.08354949951171875,efce0bafee27d493a560f9660fb18061f282ec2cd0794c5c3c5c18aba2088a62,58e5028fcc29031f86ab0df5350cf1fbee80feaee0d826ec3b9e3088435fc7c7,Weighted Sum,24600,24600,UNKNOWN,UNKNOWN,0.0,0.0,1.0,-1,UNKNOWN,1201,32,0,1.0,1.0,0.0,0.0,0,0,0,32,0,0,0,0,0,1,1,0,0,0,1,1,1,24700,24600,24600,0,0,,0,1,0,0
final_redundant_0322,MEMORY,bit_flip,intermittent,4,0,24600,7600,final_redundant_family_2,final-unseen,final_redundant_profile_0322,static_target,7610417,120000,0.015:0:13100,0,c36ab70b74d9c8414bcd9624dcd88816a44bf7931f7dad33b10cc6c08f27cf57,9610469,none,0,-0.078,0.025,0,0,fdd33ecb239e2c417ec9c1018a199f2f73343cc7cde153b0c2dfe4e27faac27e,1,24600,-1,24700,24600,0.08354949951171875,efce0bafee27d493a560f9660fb18061f282ec2cd0794c5c3c5c18aba2088a62,58e5028fcc29031f86ab0df5350cf1fbee80feaee0d826ec3b9e3088435fc7c7,Hybrid,24600,24600,UNKNOWN,UNKNOWN,0.0,0.0,1.0,-1,UNKNOWN,1201,32,0,1.0,1.0,0.0,0.0,0,0,0,32,0,0,0,0,0,1,1,0,0,0,1,1,1,24700,24600,24600,0,0,,0,1,0,0
final_redundant_0323,MEMORY,bit_flip,permanent,4,0,25300,0,final_redundant_family_2,final-unseen,final_redundant_profile_0323,authorized_updates,7610518,120000,0.045:0:13100,0,d56cc905b5d99033016e714536f89f6951d772c77a30977dab798a243a965d88,9610578,none,0,-0.039,0.055,0,0,fb28f7793b5bbfd05e5bdbead49dbebb4f7c3a111a45e45678edc9e2f5aa44d6,1,25300,-1,25400,25300,0.12461471557617188,af248a5f5b832c8ba6162110e3450cca38b0efe215bc579bd1fcc14cb6d95034,bbe2e9628d054c3383d82558e5fccb1681d00c6ee4379e116c6bdac875616432,Revised CLO-DSF,25300,25300,MEMORY,MEMORY,1.0,1.0,0.0,25300,MEMORY,1201,171,0,0.855241995701,0.855348523558,0.0,5.99026051187e-06,0,0,0,0,171,0,0,0,0,1,1,0,0,0,1,1,1,25400,25300,25300,0,0,,1,0,0,1
final_redundant_0323,MEMORY,bit_flip,permanent,4,0,25300,0,final_redundant_family_2,final-unseen,final_redundant_profile_0323,authorized_updates,7610518,120000,0.045:0:13100,0,d56cc905b5d99033016e714536f89f6951d772c77a30977dab798a243a965d88,9610578,none,0,-0.039,0.055,0,0,fb28f7793b5bbfd05e5bdbead49dbebb4f7c3a111a45e45678edc9e2f5aa44d6,1,25300,-1,25400,25300,0.12461471557617188,af248a5f5b832c8ba6162110e3450cca38b0efe215bc579bd1fcc14cb6d95034,bbe2e9628d054c3383d82558e5fccb1681d00c6ee4379e116c6bdac875616432,Pre-change CLO-DSF,25300,25300,MEMORY,MEMORY,1.0,1.0,0.0,25300,MEMORY,1201,171,0,0.855241995701,0.855348523558,0.0,5.99026051187e-06,0,0,0,0,171,0,0,0,0,1,1,0,0,0,1,1,1,25400,25300,25300,0,0,,1,0,0,1
final_redundant_0323,MEMORY,bit_flip,permanent,4,0,25300,0,final_redundant_family_2,final-unseen,final_redundant_profile_0323,authorized_updates,7610518,120000,0.045:0:13100,0,d56cc905b5d99033016e714536f89f6951d772c77a30977dab798a243a965d88,9610578,none,0,-0.039,0.055,0,0,fb28f7793b5bbfd05e5bdbead49dbebb4f7c3a111a45e45678edc9e2f5aa44d6,1,25300,-1,25400,25300,0.12461471557617188,af248a5f5b832c8ba6162110e3450cca38b0efe215bc579bd1fcc14cb6d95034,bbe2e9628d054c3383d82558e5fccb1681d00c6ee4379e116c6bdac875616432,Plain DS,25300,25300,MEMORY,MEMORY,1.0,1.0,0.0,25300,MEMORY,1201,563,0,0.26566526937,0.26566526937,0.000621456568173,0.000621456568173,0,0,0,0,563,0,0,0,0,1,1,0,0,0,1,1,1,25400,25300,25300,0,0,,1,0,0,1
final_redundant_0323,MEMORY,bit_flip,permanent,4,0,25300,0,final_redundant_family_2,final-unseen,final_redundant_profile_0323,authorized_updates,7610518,120000,0.045:0:13100,0,d56cc905b5d99033016e714536f89f6951d772c77a30977dab798a243a965d88,9610578,none,0,-0.039,0.055,0,0,fb28f7793b5bbfd05e5bdbead49dbebb4f7c3a111a45e45678edc9e2f5aa44d6,1,25300,-1,25400,25300,0.12461471557617188,af248a5f5b832c8ba6162110e3450cca38b0efe215bc579bd1fcc14cb6d95034,bbe2e9628d054c3383d82558e5fccb1681d00c6ee4379e116c6bdac875616432,Simple OR,25300,25300,UNKNOWN,UNKNOWN,0.0,0.0,1.0,-1,UNKNOWN,1201,563,0,1.0,1.0,0.0,0.0,0,0,0,563,0,0,0,0,0,1,1,0,0,0,1,1,1,25400,25300,25300,0,0,,0,1,0,0
final_redundant_0323,MEMORY,bit_flip,permanent,4,0,25300,0,final_redundant_family_2,final-unseen,final_redundant_profile_0323,authorized_updates,7610518,120000,0.045:0:13100,0,d56cc905b5d99033016e714536f89f6951d772c77a30977dab798a243a965d88,9610578,none,0,-0.039,0.055,0,0,fb28f7793b5bbfd05e5bdbead49dbebb4f7c3a111a45e45678edc9e2f5aa44d6,1,25300,-1,25400,25300,0.12461471557617188,af248a5f5b832c8ba6162110e3450cca38b0efe215bc579bd1fcc14cb6d95034,bbe2e9628d054c3383d82558e5fccb1681d00c6ee4379e116c6bdac875616432,Weighted Sum,25300,25300,UNKNOWN,UNKNOWN,0.0,0.0,1.0,-1,UNKNOWN,1201,563,0,1.0,1.0,0.0,0.0,0,0,0,563,0,0,0,0,0,1,1,0,0,0,1,1,1,25400,25300,25300,0,0,,0,1,0,0
final_redundant_0323,MEMORY,bit_flip,permanent,4,0,25300,0,final_redundant_family_2,final-unseen,final_redundant_profile_0323,authorized_updates,7610518,120000,0.045:0:13100,0,d56cc905b5d99033016e714536f89f6951d772c77a30977dab798a243a965d88,9610578,none,0,-0.039,0.055,0,0,fb28f7793b5bbfd05e5bdbead49dbebb4f7c3a111a45e45678edc9e2f5aa44d6,1,25300,-1,25400,25300,0.12461471557617188,af248a5f5b832c8ba6162110e3450cca38b0efe215bc579bd1fcc14cb6d95034,bbe2e9628d054c3383d82558e5fccb1681d00c6ee4379e116c6bdac875616432,Hybrid,25300,25300,UNKNOWN,UNKNOWN,0.0,0.0,1.0,-1,UNKNOWN,1201,691,0,1.0,1.0,0.0,0.0,0,0,0,691,0,0,0,0,0,1,1,0,0,0,1,1,1,25400,25300,25300,0,0,,0,1,0,0
final_redundant_0324,TIMING,deadline_miss,transient,0,0,26000,100,final_redundant_family_2,final-unseen,final_redundant_profile_0324,static_target,7610619,120000,0.015:0:13100,0,5eefe6b93b801a538cc4bbf5d016af3e04e99cf1fef1325e2eff49fba2b624c3,9610687,none,0,0.0,0.085,0,0,f2b6e54a11abdd6af5b7e09cc0babda6f5c90c6f8cfbe7d70b9bc42c3a50f1ec,0,-1,-1,-1,26000,0,a4db04efb8dbfdb7aa2d86a3bee6d26faa805b7b2be0de24330851e65e44910d,fac4a440457e27deb3622ec4941d4dea525cfe3ebaad24c078026498fd68e574,Revised CLO-DSF,26000,26000,TIMING,TIMING,1.0,1.0,0.0,26000,TIMING,1201,5,0,0.994742783755,0.994742783755,0.0,8.83082829912e-30,0,0,0,0,0,5,0,0,0,1,1,0,0,,1,0,0,,26000,,0,0,,1,0,0,0
final_redundant_0324,TIMING,deadline_miss,transient,0,0,26000,100,final_redundant_family_2,final-unseen,final_redundant_profile_0324,static_target,7610619,120000,0.015:0:13100,0,5eefe6b93b801a538cc4bbf5d016af3e04e99cf1fef1325e2eff49fba2b624c3,9610687,none,0,0.0,0.085,0,0,f2b6e54a11abdd6af5b7e09cc0babda6f5c90c6f8cfbe7d70b9bc42c3a50f1ec,0,-1,-1,-1,26000,0,a4db04efb8dbfdb7aa2d86a3bee6d26faa805b7b2be0de24330851e65e44910d,fac4a440457e27deb3622ec4941d4dea525cfe3ebaad24c078026498fd68e574,Pre-change CLO-DSF,26000,26000,TIMING,TIMING,1.0,1.0,0.0,26000,TIMING,1201,5,0,0.994742783755,0.994742783755,0.0,8.83082829912e-30,0,0,0,0,0,5,0,0,0,1,1,0,0,,1,0,0,,26000,,0,0,,1,0,0,0
final_redundant_0324,TIMING,deadline_miss,transient,0,0,26000,100,final_redundant_family_2,final-unseen,final_redundant_profile_0324,static_target,7610619,120000,0.015:0:13100,0,5eefe6b93b801a538cc4bbf5d016af3e04e99cf1fef1325e2eff49fba2b624c3,9610687,none,0,0.0,0.085,0,0,f2b6e54a11abdd6af5b7e09cc0babda6f5c90c6f8cfbe7d70b9bc42c3a50f1ec,0,-1,-1,-1,26000,0,a4db04efb8dbfdb7aa2d86a3bee6d26faa805b7b2be0de24330851e65e44910d,fac4a440457e27deb3622ec4941d4dea525cfe3ebaad24c078026498fd68e574,Plain DS,26000,26000,TIMING,TIMING,1.0,1.0,0.0,26000,TIMING,1201,2,0,0.499179926238,0.499179926238,2.59258978848e-05,2.59258978848e-05,0,0,0,0,0,2,0,0,0,1,1,0,0,,1,0,0,,26000,,0,0,,1,0,0,0
final_redundant_0324,TIMING,deadline_miss,transient,0,0,26000,100,final_redundant_family_2,final-unseen,final_redundant_profile_0324,static_target,7610619,120000,0.015:0:13100,0,5eefe6b93b801a538cc4bbf5d016af3e04e99cf1fef1325e2eff49fba2b624c3,9610687,none,0,0.0,0.085,0,0,f2b6e54a11abdd6af5b7e09cc0babda6f5c90c6f8cfbe7d70b9bc42c3a50f1ec,0,-1,-1,-1,26000,0,a4db04efb8dbfdb7aa2d86a3bee6d26faa805b7b2be0de24330851e65e44910d,fac4a440457e27deb3622ec4941d4dea525cfe3ebaad24c078026498fd68e574,Simple OR,26000,26000,UNKNOWN,UNKNOWN,0.0,0.0,1.0,-1,UNKNOWN,1201,2,0,1.0,1.0,0.0,0.0,0,0,0,2,0,0,0,0,0,1,1,0,0,,1,0,0,,26000,,0,0,,0,1,0,0
final_redundant_0324,TIMING,deadline_miss,transient,0,0,26000,100,final_redundant_family_2,final-unseen,final_redundant_profile_0324,static_target,7610619,120000,0.015:0:13100,0,5eefe6b93b801a538cc4bbf5d016af3e04e99cf1fef1325e2eff49fba2b624c3,9610687,none,0,0.0,0.085,0,0,f2b6e54a11abdd6af5b7e09cc0babda6f5c90c6f8cfbe7d70b9bc42c3a50f1ec,0,-1,-1,-1,26000,0,a4db04efb8dbfdb7aa2d86a3bee6d26faa805b7b2be0de24330851e65e44910d,fac4a440457e27deb3622ec4941d4dea525cfe3ebaad24c078026498fd68e574,Weighted Sum,26000,26000,UNKNOWN,UNKNOWN,0.0,0.0,1.0,-1,UNKNOWN,1201,2,0,1.0,1.0,0.0,0.0,0,0,0,2,0,0,0,0,0,1,1,0,0,,1,0,0,,26000,,0,0,,0,1,0,0
final_redundant_0324,TIMING,deadline_miss,transient,0,0,26000,100,final_redundant_family_2,final-unseen,final_redundant_profile_0324,static_target,7610619,120000,0.015:0:13100,0,5eefe6b93b801a538cc4bbf5d016af3e04e99cf1fef1325e2eff49fba2b624c3,9610687,none,0,0.0,0.085,0,0,f2b6e54a11abdd6af5b7e09cc0babda6f5c90c6f8cfbe7d70b9bc42c3a50f1ec,0,-1,-1,-1,26000,0,a4db04efb8dbfdb7aa2d86a3bee6d26faa805b7b2be0de24330851e65e44910d,fac4a440457e27deb3622ec4941d4dea525cfe3ebaad24c078026498fd68e574,Hybrid,-1,-1,UNKNOWN,UNKNOWN,0.0,0.0,0.0,-1,UNKNOWN,1201,0,0,1.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,,,1,0,0,,26000,,0,0,A,0,0,0,0
final_redundant_0324,TIMING,deadline_miss,transient,0,0,26000,100,final_redundant_family_2,final-unseen,final_redundant_profile_0324,static_target,7610619,120000,0.015:0:13100,0,5eefe6b93b801a538cc4bbf5d016af3e04e99cf1fef1325e2eff49fba2b624c3,9610687,none,0,0.0,0.085,0,0,f2b6e54a11abdd6af5b7e09cc0babda6f5c90c6f8cfbe7d70b9bc42c3a50f1ec,0,-1,-1,-1,26000,0,a4db04efb8dbfdb7aa2d86a3bee6d26faa805b7b2be0de24330851e65e44910d,fac4a440457e27deb3622ec4941d4dea525cfe3ebaad24c078026498fd68e574,Timing Monitor,26000,26000,UNKNOWN,UNKNOWN,0.0,0.0,1.0,-1,UNKNOWN,1201,2,0,1.0,1.0,0.0,0.0,0,0,0,2,0,0,0,0,0,1,1,0,0,,1,0,0,,26000,,0,0,,0,1,0,0
final_redundant_0325,TIMING,deadline_miss,intermittent,0,0,26700,7600,final_redundant_family_2,final-unseen,final_redundant_profile_0325,authorized_updates,7610720,120000,0.045:0:13100,0,8cdcfa64fd088f2d893081f45a11cf26f1a5fe54daf703704fccda88a9d4cb8b,9610796,none,0,0.039,0.025,0,0,6485d2e463d3515529f8e8e634be35911cef7416e1e40afe79cdf279fc077a13,0,-1,-1,-1,26700,0,1e57d3145abb36788e23d063d96c0cc2e7a83e03254a03945517325856117283,bc3151bcd9d0b6168acfe89caadac64466594c8c9d0f37d2031dbecba8aa24a9,Revised CLO-DSF,26700,26700,TIMING,TIMING,1.0,1.0,0.0,26700,TIMING,1201,48,0,0.956426884738,0.956426884738,0.0,3.13110986597e-29,0,0,0,0,0,48,0,0,0,1,1,0,0,,1,0,0,,26700,,0,0,,1,0,0,0
final_redundant_0325,TIMING,deadline_miss,intermittent,0,0,26700,7600,final_redundant_family_2,final-unseen,final_redundant_profile_0325,authorized_updates,7610720,120000,0.045:0:13100,0,8cdcfa64fd088f2d893081f45a11cf26f1a5fe54daf703704fccda88a9d4cb8b,9610796,none,0,0.039,0.025,0,0,6485d2e463d3515529f8e8e634be35911cef7416e1e40afe79cdf279fc077a13,0,-1,-1,-1,26700,0,1e57d3145abb36788e23d063d96c0cc2e7a83e03254a03945517325856117283,bc3151bcd9d0b6168acfe89caadac64466594c8c9d0f37d2031dbecba8aa24a9,Pre-change CLO-DSF,26700,26700,TIMING,TIMING,1.0,1.0,0.0,26700,TIMING,1201,48,0,0.956426884738,0.956426884738,0.0,3.13110986597e-29,0,0,0,0,0,48,0,0,0,1,1,0,0,,1,0,0,,26700,,0,0,,1,0,0,0
final_redundant_0325,TIMING,deadline_miss,intermittent,0,0,26700,7600,final_redundant_family_2,final-unseen,final_redundant_profile_0325,authorized_updates,7610720,120000,0.045:0:13100,0,8cdcfa64fd088f2d893081f45a11cf26f1a5fe54daf703704fccda88a9d4cb8b,9610796,none,0,0.039,0.025,0,0,6485d2e463d3515529f8e8e634be35911cef7416e1e40afe79cdf279fc077a13,0,-1,-1,-1,26700,0,1e57d3145abb36788e23d063d96c0cc2e7a83e03254a03945517325856117283,bc3151bcd9d0b6168acfe89caadac64466594c8c9d0f37d2031dbecba8aa24a9,Plain DS,26700,26700,TIMING,TIMING,1.0,1.0,0.0,26700,TIMING,1201,431,0,0.320619446823,0.320619446823,0.000113634136931,0.000113634136931,0,0,0,0,395,36,0,0,0,1,1,0,0,,1,0,0,,26700,,0,395,,1,0,0,0
final_redundant_0325,TIMING,deadline_miss,intermittent,0,0,26700,7600,final_redundant_family_2,final-unseen,final_redundant_profile_0325,authorized_updates,7610720,120000,0.045:0:13100,0,8cdcfa64fd088f2d893081f45a11cf26f1a5fe54daf703704fccda88a9d4cb8b,9610796,none,0,0.039,0.025,0,0,6485d2e463d3515529f8e8e634be35911cef7416e1e40afe79cdf279fc077a13,0,-1,-1,-1,26700,0,1e57d3145abb36788e23d063d96c0cc2e7a83e03254a03945517325856117283,bc3151bcd9d0b6168acfe89caadac64466594c8c9d0f37d2031dbecba8aa24a9,Simple OR,26700,26700,UNKNOWN,UNKNOWN,0.0,0.0,1.0,-1,UNKNOWN,1201,431,0,1.0,1.0,0.0,0.0,0,0,0,431,0,0,0,0,0,1,1,0,0,,1,0,0,,26700,,0,0,,0,1,0,0
final_redundant_0325,TIMING,deadline_miss,intermittent,0,0,26700,7600,final_redundant_family_2,final-unseen,final_redundant_profile_0325,authorized_updates,7610720,120000,0.045:0:13100,0,8cdcfa64fd088f2d893081f45a11cf26f1a5fe54daf703704fccda88a9d4cb8b,9610796,none,0,0.039,0.025,0,0,6485d2e463d3515529f8e8e634be35911cef7416e1e40afe79cdf279fc077a13,0,-1,-1,-1,26700,0,1e57d3145abb36788e23d063d96c0cc2e7a83e03254a03945517325856117283,bc3151bcd9d0b6168acfe89caadac64466594c8c9d0f37d2031dbecba8aa24a9,Weighted Sum,26700,26700,UNKNOWN,UNKNOWN,0.0,0.0,1.0,-1,UNKNOWN,1201,431,0,1.0,1.0,0.0,0.0,0,0,0,431,0,0,0,0,0,1,1,0,0,,1,0,0,,26700,,0,0,,0,1,0,0
final_redundant_0325,TIMING,deadline_miss,intermittent,0,0,26700,7600,final_redundant_family_2,final-unseen,final_redundant_profile_0325,authorized_updates,7610720,120000,0.045:0:13100,0,8cdcfa64fd088f2d893081f45a11cf26f1a5fe54daf703704fccda88a9d4cb8b,9610796,none,0,0.039,0.025,0,0,6485d2e463d3515529f8e8e634be35911cef7416e1e40afe79cdf279fc077a13,0,-1,-1,-1,26700,0,1e57d3145abb36788e23d063d96c0cc2e7a83e03254a03945517325856117283,bc3151bcd9d0b6168acfe89caadac64466594c8c9d0f37d2031dbecba8aa24a9,Hybrid,43100,43100,UNKNOWN,UNKNOWN,0.0,0.0,1.0,-1,UNKNOWN,1201,582,0,1.0,1.0,0.0,0.0,0,0,0,582,0,0,0,0,0,1,1,0,16400,,1,0,0,,26700,,0,0,,0,1,0,0
final_redundant_0325,TIMING,deadline_miss,intermittent,0,0,26700,7600,final_redundant_family_2,final-unseen,final_redundant_profile_0325,authorized_updates,7610720,120000,0.045:0:13100,0,8cdcfa64fd088f2d893081f45a11cf26f1a5fe54daf703704fccda88a9d4cb8b,9610796,none,0,0.039,0.025,0,0,6485d2e463d3515529f8e8e634be35911cef7416e1e40afe79cdf279fc077a13,0,-1,-1,-1,26700,0,1e57d3145abb36788e23d063d96c0cc2e7a83e03254a03945517325856117283,bc3151bcd9d0b6168acfe89caadac64466594c8c9d0f37d2031dbecba8aa24a9,Timing Monitor,26700,26700,UNKNOWN,UNKNOWN,0.0,0.0,1.0,-1,UNKNOWN,1201,64,0,1.0,1.0,0.0,0.0,0,0,0,64,0,0,0,0,0,1,1,0,0,,1,0,0,,26700,,0,0,,0,1,0,0
final_redundant_0326,TIMING,deadline_miss,permanent,0,0,18300,0,final_redundant_family_2,final-unseen,final_redundant_profile_0326,static_target,7610821,120000,0.015:0:13100,0,890c91f219a4496f10d242658cc3e4f126429a6b91f7e8296ba3ec2bb5cc0022,9610905,none,0,0.078,0.055,0,0,ddee35cd8ceac9a72810118bc0bb9f7ac5061f83ce3e32e680048147c5a574e9,0,-1,-1,-1,18300,0,eed839032adba1e87940d6f95db3a5399eb93a5856e17ec26f445ceea46a06b4,16468b1644aad1813fcb6019dca60101c3a3caac54d7eebb8b4bd7019e7348ab,Revised CLO-DSF,18300,18300,TIMING,TIMING,1.0,1.0,0.0,18300,TIMING,1201,1018,0,0.152111953188,0.152111953188,0.0,2.55509232484e-22,0,0,0,0,0,1018,0,0,0,1,1,0,0,,1,1,1,19000,18300,18300,0,0,,1,0,0,1
final_redundant_0326,TIMING,deadline_miss,permanent,0,0,18300,0,final_redundant_family_2,final-unseen,final_redundant_profile_0326,static_target,7610821,120000,0.015:0:13100,0,890c91f219a4496f10d242658cc3e4f126429a6b91f7e8296ba3ec2bb5cc0022,9610905,none,0,0.078,0.055,0,0,ddee35cd8ceac9a72810118bc0bb9f7ac5061f83ce3e32e680048147c5a574e9,0,-1,-1,-1,18300,0,eed839032adba1e87940d6f95db3a5399eb93a5856e17ec26f445ceea46a06b4,16468b1644aad1813fcb6019dca60101c3a3caac54d7eebb8b4bd7019e7348ab,Pre-change CLO-DSF,18300,18300,TIMING,TIMING,1.0,1.0,0.0,18300,TIMING,1201,1018,0,0.152111953188,0.152111953188,0.0,2.55509232484e-22,0,0,0,0,0,1018,0,0,0,1,1,0,0,,1,1,1,19000,18300,18300,0,0,,1,0,0,1
final_redundant_0326,TIMING,deadline_miss,permanent,0,0,18300,0,final_redundant_family_2,final-unseen,final_redundant_profile_0326,static_target,7610821,120000,0.015:0:13100,0,890c91f219a4496f10d242658cc3e4f126429a6b91f7e8296ba3ec2bb5cc0022,9610905,none,0,0.078,0.055,0,0,ddee35cd8ceac9a72810118bc0bb9f7ac5061f83ce3e32e680048147c5a574e9,0,-1,-1,-1,18300,0,eed839032adba1e87940d6f95db3a5399eb93a5856e17ec26f445ceea46a06b4,16468b1644aad1813fcb6019dca60101c3a3caac54d7eebb8b4bd7019e7348ab,Plain DS,18300,18300,TIMING,TIMING,1.0,1.0,0.0,18300,TIMING,1201,1018,0,0.0761990623501,0.0761990623501,2.58951433025e-05,2.58951433025e-05,0,0,0,0,0,1018,0,0,0,1,1,0,0,,1,1,1,19000,18300,18300,0,0,,1,0,0,1
final_redundant_0326,TIMING,deadline_miss,permanent,0,0,18300,0,final_redundant_family_2,final-unseen,final_redundant_profile_0326,static_target,7610821,120000,0.015:0:13100,0,890c91f219a4496f10d242658cc3e4f126429a6b91f7e8296ba3ec2bb5cc0022,9610905,none,0,0.078,0.055,0,0,ddee35cd8ceac9a72810118bc0bb9f7ac5061f83ce3e32e680048147c5a574e9,0,-1,-1,-1,18300,0,eed839032adba1e87940d6f95db3a5399eb93a5856e17ec26f445ceea46a06b4,16468b1644aad1813fcb6019dca60101c3a3caac54d7eebb8b4bd7019e7348ab,Simple OR,18300,18300,UNKNOWN,UNKNOWN,0.0,0.0,1.0,-1,UNKNOWN,1201,1018,0,1.0,1.0,0.0,0.0,0,0,0,1018,0,0,0,0,0,1,1,0,0,,1,1,1,19000,18300,18300,0,0,,0,1,0,0
final_redundant_0326,TIMING,deadline_miss,permanent,0,0,18300,0,final_redundant_family_2,final-unseen,final_redundant_profile_0326,static_target,7610821,120000,0.015:0:13100,0,890c91f219a4496f10d242658cc3e4f126429a6b91f7e8296ba3ec2bb5cc0022,9610905,none,0,0.078,0.055,0,0,ddee35cd8ceac9a72810118bc0bb9f7ac5061f83ce3e32e680048147c5a574e9,0,-1,-1,-1,18300,0,eed839032adba1e87940d6f95db3a5399eb93a5856e17ec26f445ceea46a06b4,16468b1644aad1813fcb6019dca60101c3a3caac54d7eebb8b4bd7019e7348ab,Weighted Sum,18300,18300,UNKNOWN,UNKNOWN,0.0,0.0,1.0,-1,UNKNOWN,1201,1018,0,1.0,1.0,0.0,0.0,0,0,0,1018,0,0,0,0,0,1,1,0,0,,1,1,1,19000,18300,18300,0,0,,0,1,0,0
final_redundant_0326,TIMING,deadline_miss,permanent,0,0,18300,0,final_redundant_family_2,final-unseen,final_redundant_profile_0326,static_target,7610821,120000,0.015:0:13100,0,890c91f219a4496f10d242658cc3e4f126429a6b91f7e8296ba3ec2bb5cc0022,9610905,none,0,0.078,0.055,0,0,ddee35cd8ceac9a72810118bc0bb9f7ac5061f83ce3e32e680048147c5a574e9,0,-1,-1,-1,18300,0,eed839032adba1e87940d6f95db3a5399eb93a5856e17ec26f445ceea46a06b4,16468b1644aad1813fcb6019dca60101c3a3caac54d7eebb8b4bd7019e7348ab,Hybrid,42400,42400,UNKNOWN,UNKNOWN,0.0,0.0,1.0,-1,UNKNOWN,1201,777,0,1.0,1.0,0.0,0.0,0,0,0,777,0,0,0,0,0,1,1,0,24100,,1,1,1,19000,18300,18300,0,0,,0,1,0,0
final_redundant_0326,TIMING,deadline_miss,permanent,0,0,18300,0,final_redundant_family_2,final-unseen,final_redundant_profile_0326,static_target,7610821,120000,0.015:0:13100,0,890c91f219a4496f10d242658cc3e4f126429a6b91f7e8296ba3ec2bb5cc0022,9610905,none,0,0.078,0.055,0,0,ddee35cd8ceac9a72810118bc0bb9f7ac5061f83ce3e32e680048147c5a574e9,0,-1,-1,-1,18300,0,eed839032adba1e87940d6f95db3a5399eb93a5856e17ec26f445ceea46a06b4,16468b1644aad1813fcb6019dca60101c3a3caac54d7eebb8b4bd7019e7348ab,Timing Monitor,18300,18300,UNKNOWN,UNKNOWN,0.0,0.0,1.0,-1,UNKNOWN,1201,1018,0,1.0,1.0,0.0,0.0,0,0,0,1018,0,0,0,0,0,1,1,0,0,,1,1,1,19000,18300,18300,0,0,,0,1,0,0
final_redundant_0327,TIMING,deadline_miss,transient,0,0,19000,100,final_redundant_family_2,final-unseen,final_redundant_profile_0327,authorized_updates,7610922,120000,0.045:0:13100,0,7d0323d2ca25c5661efbcf9927de75cb5568c28641f01d96499a2f7849878707,9611014,none,0,0.117,0.085,0,0,3504186ce5fd088de6d01100e74bea64b36ac6f324b42252fafc32c8fce321b9,0,-1,-1,-1,19000,0,ba0548b50e3821c671deb9bf49df315b4bc384d79a9aeb07b8c3e55388ce582e,db02a5973669d7bd29291b39d2fe2fa3eb62b68ed488d35b3e59c650575a182b,Revised CLO-DSF,19000,19000,TIMING,TIMING,1.0,1.0,0.0,19000,TIMING,1201,5,0,0.993870612579,0.993870612579,0.0,9.06321967593e-22,0,0,0,0,0,5,0,0,0,1,1,0,0,,1,1,0,,19000,19000,0,0,,1,0,0,0
final_redundant_0327,TIMING,deadline_miss,transient,0,0,19000,100,final_redundant_family_2,final-unseen,final_redundant_profile_0327,authorized_updates,7610922,120000,0.045:0:13100,0,7d0323d2ca25c5661efbcf9927de75cb5568c28641f01d96499a2f7849878707,9611014,none,0,0.117,0.085,0,0,3504186ce5fd088de6d01100e74bea64b36ac6f324b42252fafc32c8fce321b9,0,-1,-1,-1,19000,0,ba0548b50e3821c671deb9bf49df315b4bc384d79a9aeb07b8c3e55388ce582e,db02a5973669d7bd29291b39d2fe2fa3eb62b68ed488d35b3e59c650575a182b,Pre-change CLO-DSF,19000,19000,TIMING,TIMING,1.0,1.0,0.0,19000,TIMING,1201,5,0,0.993870612579,0.993870612579,0.0,9.06321967593e-22,0,0,0,0,0,5,0,0,0,1,1,0,0,,1,1,0,,19000,19000,0,0,,1,0,0,0
