run_id,origin,model,behavior,magnitude,stuck_polarity,start_ms,duration_ms,group,partition,profile,workload,seed,simulation_duration_ms,sensor_variation,sensor_ramp_rise_ms,initially_latent_stuck,profile_semantic_sha256,anchor_status,reference_seed,reference_offset,reference_noise,sensor_chain,benign_reference_transient,on_ms,off_ms,configuration_sha256,effective_memory_corruption,first_integrity_mismatch_ms,first_consumption_mismatch_ms,first_sensor_residual_ms,first_positive_feature_ms,max_sensor_strength,raw_sha256,runtime_trace_sha256,method,first_alarm_ms,first_post_alarm_ms,origin_at_alarm,leading_at_alarm,origin_score_at_alarm,origin_margin_at_alarm,origin_ignorance_at_alarm,first_localization_ms,first_origin,samples,alarm_samples,pre_alarm_samples,mean_anomaly_ignorance,mean_origin_ignorance,mean_detection_conflict,mean_localization_conflict,high_detection_conflict_samples,high_localization_conflict_samples,propagation_samples,alarm_UNKNOWN,alarm_MEMORY,alarm_TIMING,alarm_COMMUNICATION,alarm_SENSOR_CONTROL,alarm_ACTUATOR,injected,detected,false_alarm,latency_ms,integrity_latency_ms,control_effect,actuator_effect,plant_manifestation,propagation_plant_ms,propagation_control_ms,propagation_actuator_command_ms,silent_plant,wrong_localized_runtime_samples,miss_category,localized_correct,unknown_at_alarm,localized_wrong,localization_before_plant
tractable_0235,ACTUATOR,fan_stuck_off,permanent,0,0,28000,0,tractable_family_1,development-train,tractable_profile_0235,static_target,5605434,120000,0:0:11800,0,0,e1bc661bfa7ddd243843f04281f8882b9954ec30c01937a68179752e50d494e7,not_applicable,947552,0.094,0.095,none,none,700,1300,0626ee498f2cf5ccc54c4c8edadcd98dcbf9a1ea73ac4c9eab62addb4622db94,0,-1,-1,28100,28000,0.24104690551757812,4bb9b84600d122a0d8ec35077bdd2ad88f75bfacdba3692768a7ac61fbdaaeac,0bb8493add4a96dcc95630aabef3cb7cc70cc7f04edc4071b400d351368353f0,A1,28000,28000,ACTUATOR,ACTUATOR,1.0,1.0,0.0,28000,ACTUATOR,1201,921,0,0.233107277697,0.233107277697,0.0,5.86561564594e-33,0,0,0,0,0,0,0,0,921,1,1,0,0,,1,1,1,28100,28100,28000,0,0,,1,0,0,1
tractable_0235,ACTUATOR,fan_stuck_off,permanent,0,0,28000,0,tractable_family_1,development-train,tractable_profile_0235,static_target,5605434,120000,0:0:11800,0,0,e1bc661bfa7ddd243843f04281f8882b9954ec30c01937a68179752e50d494e7,not_applicable,947552,0.094,0.095,none,none,700,1300,0626ee498f2cf5ccc54c4c8edadcd98dcbf9a1ea73ac4c9eab62addb4622db94,0,-1,-1,28100,28000,0.24104690551757812,4bb9b84600d122a0d8ec35077bdd2ad88f75bfacdba3692768a7ac61fbdaaeac,0bb8493add4a96dcc95630aabef3cb7cc70cc7f04edc4071b400d351368353f0,A2,28000,28000,ACTUATOR,ACTUATOR,1.0,1.0,0.0,28000,ACTUATOR,1201,921,0,0.233107277697,0.233107277697,0.0,5.86561564594e-33,0,0,0,0,0,0,0,0,921,1,1,0,0,,1,1,1,28100,28100,28000,0,0,,1,0,0,1
tractable_0235,ACTUATOR,fan_stuck_off,permanent,0,0,28000,0,tractable_family_1,development-train,tractable_profile_0235,static_target,5605434,120000,0:0:11800,0,0,e1bc661bfa7ddd243843f04281f8882b9954ec30c01937a68179752e50d494e7,not_applicable,947552,0.094,0.095,none,none,700,1300,0626ee498f2cf5ccc54c4c8edadcd98dcbf9a1ea73ac4c9eab62addb4622db94,0,-1,-1,28100,28000,0.24104690551757812,4bb9b84600d122a0d8ec35077bdd2ad88f75bfacdba3692768a7ac61fbdaaeac,0bb8493add4a96dcc95630aabef3cb7cc70cc7f04edc4071b400d351368353f0,A3,28000,28000,ACTUATOR,ACTUATOR,1.0,1.0,0.0,28000,ACTUATOR,1201,921,0,0.233107277697,0.233107277697,0.0,5.86561564594e-33,0,0,0,0,0,0,0,0,921,1,1,0,0,,1,1,1,28100,28100,28000,0,0,,1,0,0,1
tractable_0236,NORMAL,baseline,none,0,0,120100,0,tractable_family_1,development-train,tractable_profile_0236,authorized_updates,5605477,120000,0:0:11800,0,0,720c15aa209a3bc657e6e980d98f6f7dd48afe084ccfe54ba4f7a73f7e5081f1,not_applicable,947631,-0.094,0.035,none,none,700,1300,9770bfeaa311616bac6aa0fb5b2af45f063c2c616d6201ce0d3f49df26e44f92,0,-1,-1,-1,-1,0,c2d152d5808b2481de09ff7f26b265dad519c991c3cce87b98e70950170e8510,89387a0e4731b8104181b30803e8cd55d890a24d138cc602eec29a92ca1cc6de,A4,-1,-1,UNKNOWN,UNKNOWN,0.0,0.0,0.0,-1,UNKNOWN,1201,0,0,0.99996843278,0.99996843278,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,,,,0,0,,0,0,0,0
tractable_0236,NORMAL,baseline,none,0,0,120100,0,tractable_family_1,development-train,tractable_profile_0236,authorized_updates,5605477,120000,0:0:11800,0,0,720c15aa209a3bc657e6e980d98f6f7dd48afe084ccfe54ba4f7a73f7e5081f1,not_applicable,947631,-0.094,0.035,none,none,700,1300,9770bfeaa311616bac6aa0fb5b2af45f063c2c616d6201ce0d3f49df26e44f92,0,-1,-1,-1,-1,0,c2d152d5808b2481de09ff7f26b265dad519c991c3cce87b98e70950170e8510,89387a0e4731b8104181b30803e8cd55d890a24d138cc602eec29a92ca1cc6de,A0,-1,-1,UNKNOWN,UNKNOWN,0.0,0.0,0.0,-1,UNKNOWN,1201,0,0,0.99996843278,0.99996843278,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,,,,0,0,,0,0,0,0
tractable_0236,NORMAL,baseline,none,0,0,120100,0,tractable_family_1,development-train,tractable_profile_0236,authorized_updates,5605477,120000,0:0:11800,0,0,720c15aa209a3bc657e6e980d98f6f7dd48afe084ccfe54ba4f7a73f7e5081f1,not_applicable,947631,-0.094,0.035,none,none,700,1300,9770bfeaa311616bac6aa0fb5b2af45f063c2c616d6201ce0d3f49df26e44f92,0,-1,-1,-1,-1,0,c2d152d5808b2481de09ff7f26b265dad519c991c3cce87b98e70950170e8510,89387a0e4731b8104181b30803e8cd55d890a24d138cc602eec29a92ca1cc6de,A1,-1,-1,UNKNOWN,UNKNOWN,0.0,0.0,0.0,-1,UNKNOWN,1201,0,0,0.99996843278,0.99996843278,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,,,,0,0,,0,0,0,0
tractable_0236,NORMAL,baseline,none,0,0,120100,0,tractable_family_1,development-train,tractable_profile_0236,authorized_updates,5605477,120000,0:0:11800,0,0,720c15aa209a3bc657e6e980d98f6f7dd48afe084ccfe54ba4f7a73f7e5081f1,not_applicable,947631,-0.094,0.035,none,none,700,1300,9770bfeaa311616bac6aa0fb5b2af45f063c2c616d6201ce0d3f49df26e44f92,0,-1,-1,-1,-1,0,c2d152d5808b2481de09ff7f26b265dad519c991c3cce87b98e70950170e8510,89387a0e4731b8104181b30803e8cd55d890a24d138cc602eec29a92ca1cc6de,A2,-1,-1,UNKNOWN,UNKNOWN,0.0,0.0,0.0,-1,UNKNOWN,1201,0,0,0.99996843278,0.99996843278,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,,,,0,0,,0,0,0,0
tractable_0236,NORMAL,baseline,none,0,0,120100,0,tractable_family_1,development-train,tractable_profile_0236,authorized_updates,5605477,120000,0:0:11800,0,0,720c15aa209a3bc657e6e980d98f6f7dd48afe084ccfe54ba4f7a73f7e5081f1,not_applicable,947631,-0.094,0.035,none,none,700,1300,9770bfeaa311616bac6aa0fb5b2af45f063c2c616d6201ce0d3f49df26e44f92,0,-1,-1,-1,-1,0,c2d152d5808b2481de09ff7f26b265dad519c991c3cce87b98e70950170e8510,89387a0e4731b8104181b30803e8cd55d890a24d138cc602eec29a92ca1cc6de,A3,-1,-1,UNKNOWN,UNKNOWN,0.0,0.0,0.0,-1,UNKNOWN,1201,0,0,0.99996843278,0.99996843278,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,,,,0,0,,0,0,0,0
tractable_0237,NORMAL,baseline,none,0,0,120100,0,tractable_family_1,development-train,tractable_profile_0237,static_target,5605520,120000,0.023:0:11800,0,0,bd4c164b844ce81946ea2e7c05f879bd066229f9636fafb8a22f39fc2890d947,not_applicable,947710,-0.047,0.065,none,isolated_positive,700,1300,957665217452b6b94eace4a607a04e93b962a6404ed810b8fa0274b47d49e730,0,-1,-1,-1,-1,0,3e017d333b49874d3ec4256981f9d5ab41fa964f71bf560c7cece80b5a27c4f2,70b720c7d105fe2208ccb0c4ff7ea0440aa3a0cc9ce7c23dd56295ac0896aa64,A4,-1,-1,UNKNOWN,UNKNOWN,0.0,0.0,0.0,-1,UNKNOWN,1201,0,0,0.99977196252,0.99977196252,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,,,,0,0,,0,0,0,0
tractable_0237,NORMAL,baseline,none,0,0,120100,0,tractable_family_1,development-train,tractable_profile_0237,static_target,5605520,120000,0.023:0:11800,0,0,bd4c164b844ce81946ea2e7c05f879bd066229f9636fafb8a22f39fc2890d947,not_applicable,947710,-0.047,0.065,none,isolated_positive,700,1300,957665217452b6b94eace4a607a04e93b962a6404ed810b8fa0274b47d49e730,0,-1,-1,-1,-1,0,3e017d333b49874d3ec4256981f9d5ab41fa964f71bf560c7cece80b5a27c4f2,70b720c7d105fe2208ccb0c4ff7ea0440aa3a0cc9ce7c23dd56295ac0896aa64,A0,-1,-1,UNKNOWN,UNKNOWN,0.0,0.0,0.0,-1,UNKNOWN,1201,0,0,0.99977196252,0.99977196252,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,,,,0,0,,0,0,0,0
tractable_0237,NORMAL,baseline,none,0,0,120100,0,tractable_family_1,development-train,tractable_profile_0237,static_target,5605520,120000,0.023:0:11800,0,0,bd4c164b844ce81946ea2e7c05f879bd066229f9636fafb8a22f39fc2890d947,not_applicable,947710,-0.047,0.065,none,isolated_positive,700,1300,957665217452b6b94eace4a607a04e93b962a6404ed810b8fa0274b47d49e730,0,-1,-1,-1,-1,0,3e017d333b49874d3ec4256981f9d5ab41fa964f71bf560c7cece80b5a27c4f2,70b720c7d105fe2208ccb0c4ff7ea0440aa3a0cc9ce7c23dd56295ac0896aa64,A1,-1,-1,UNKNOWN,UNKNOWN,0.0,0.0,0.0,-1,UNKNOWN,1201,0,0,0.99977196252,0.99977196252,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,,,,0,0,,0,0,0,0
tractable_0237,NORMAL,baseline,none,0,0,120100,0,tractable_family_1,development-train,tractable_profile_0237,static_target,5605520,120000,0.023:0:11800,0,0,bd4c164b844ce81946ea2e7c05f879bd066229f9636fafb8a22f39fc2890d947,not_applicable,947710,-0.047,0.065,none,isolated_positive,700,1300,957665217452b6b94eace4a607a04e93b962a6404ed810b8fa0274b47d49e730,0,-1,-1,-1,-1,0,3e017d333b49874d3ec4256981f9d5ab41fa964f71bf560c7cece80b5a27c4f2,70b720c7d105fe2208ccb0c4ff7ea0440aa3a0cc9ce7c23dd56295ac0896aa64,A2,-1,-1,UNKNOWN,UNKNOWN,0.0,0.0,0.0,-1,UNKNOWN,1201,0,0,0.99977196252,0.99977196252,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,,,,0,0,,0,0,0,0
tractable_0237,NORMAL,baseline,none,0,0,120100,0,tractable_family_1,development-train,tractable_profile_0237,static_target,5605520,120000,0.023:0:11800,0,0,bd4c164b844ce81946ea2e7c05f879bd066229f9636fafb8a22f39fc2890d947,not_applicable,947710,-0.047,0.065,none,isolated_positive,700,1300,957665217452b6b94eace4a607a04e93b962a6404ed810b8fa0274b47d49e730,0,-1,-1,-1,-1,0,3e017d333b49874d3ec4256981f9d5ab41fa964f71bf560c7cece80b5a27c4f2,70b720c7d105fe2208ccb0c4ff7ea0440aa3a0cc9ce7c23dd56295ac0896aa64,A3,-1,-1,UNKNOWN,UNKNOWN,0.0,0.0,0.0,-1,UNKNOWN,1201,0,0,0.99977196252,0.99977196252,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,,,,0,0,,0,0,0,0
tractable_0238,NORMAL,baseline,none,0,0,120100,0,tractable_family_1,development-train,tractable_profile_0238,authorized_updates,5605563,120000,0.061:0:15400,0,0,db2f35821268001fe929bfce41d73dd8059f64b7bd66b6023aec7f5f85645e69,not_applicable,947789,0.0,0.095,none,isolated_negative,700,1300,0016d78f05083fb47386a8c48192734549ecc93552c5699bd872689f959c5be1,0,-1,-1,-1,-1,0,c7f11345e106dc8bb8c55462ff64d6df80779b61ea64ab5e1edc95f2c66673d9,867b3f05642c003c35e8a1d9821493a3a34f16fb9207b47e39eb9811a6389ac8,A4,-1,-1,UNKNOWN,UNKNOWN,0.0,0.0,0.0,-1,UNKNOWN,1201,0,0,0.997631025038,0.997631025038,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,,,,0,0,,0,0,0,0
tractable_0238,NORMAL,baseline,none,0,0,120100,0,tractable_family_1,development-train,tractable_profile_0238,authorized_updates,5605563,120000,0.061:0:15400,0,0,db2f35821268001fe929bfce41d73dd8059f64b7bd66b6023aec7f5f85645e69,not_applicable,947789,0.0,0.095,none,isolated_negative,700,1300,0016d78f05083fb47386a8c48192734549ecc93552c5699bd872689f959c5be1,0,-1,-1,-1,-1,0,c7f11345e106dc8bb8c55462ff64d6df80779b61ea64ab5e1edc95f2c66673d9,867b3f05642c003c35e8a1d9821493a3a34f16fb9207b47e39eb9811a6389ac8,A0,-1,-1,UNKNOWN,UNKNOWN,0.0,0.0,0.0,-1,UNKNOWN,1201,0,0,0.997631025038,0.997631025038,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,,,,0,0,,0,0,0,0
tractable_0238,NORMAL,baseline,none,0,0,120100,0,tractable_family_1,development-train,tractable_profile_0238,authorized_updates,5605563,120000,0.061:0:15400,0,0,db2f35821268001fe929bfce41d73dd8059f64b7bd66b6023aec7f5f85645e69,not_applicable,947789,0.0,0.095,none,isolated_negative,700,1300,0016d78f05083fb47386a8c48192734549ecc93552c5699bd872689f959c5be1,0,-1,-1,-1,-1,0,c7f11345e106dc8bb8c55462ff64d6df80779b61ea64ab5e1edc95f2c66673d9,867b3f05642c003c35e8a1d9821493a3a34f16fb9207b47e39eb9811a6389ac8,A1,-1,-1,UNKNOWN,UNKNOWN,0.0,0.0,0.0,-1,UNKNOWN,1201,0,0,0.997631025038,0.997631025038,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,,,,0,0,,0,0,0,0
tractable_0238,NORMAL,baseline,none,0,0,120100,0,tractable_family_1,development-train,tractable_profile_0238,authorized_updates,5605563,120000,0.061:0:15400,0,0,db2f35821268001fe929bfce41d73dd8059f64b7bd66b6023aec7f5f85645e69,not_applicable,947789,0.0,0.095,none,isolated_negative,700,1300,0016d78f05083fb47386a8c48192734549ecc93552c5699bd872689f959c5be1,0,-1,-1,-1,-1,0,c7f11345e106dc8bb8c55462ff64d6df80779b61ea64ab5e1edc95f2c66673d9,867b3f05642c003c35e8a1d9821493a3a34f16fb9207b47e39eb9811a6389ac8,A2,-1,-1,UNKNOWN,UNKNOWN,0.0,0.0,0.0,-1,UNKNOWN,1201,0,0,0.997631025038,0.997631025038,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,,,,0,0,,0,0,0,0
tractable_0238,NORMAL,baseline,none,0,0,120100,0,tractable_family_1,development-train,tractable_profile_0238,authorized_updates,5605563,120000,0.061:0:15400,0,0,db2f35821268001fe929bfce41d73dd8059f64b7bd66b6023aec7f5f85645e69,not_applicable,947789,0.0,0.095,none,isolated_negative,700,1300,0016d78f05083fb47386a8c48192734549ecc93552c5699bd872689f959c5be1,0,-1,-1,-1,-1,0,c7f11345e106dc8bb8c55462ff64d6df80779b61ea64ab5e1edc95f2c66673d9,867b3f05642c003c35e8a1d9821493a3a34f16fb9207b47e39eb9811a6389ac8,A3,-1,-1,UNKNOWN,UNKNOWN,0.0,0.0,0.0,-1,UNKNOWN,1201,0,0,0.997631025038,0.997631025038,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,,,,0,0,,0,0,0,0
tractable_0239,NORMAL,baseline,none,0,0,120100,0,tractable_family_1,development-train,tractable_profile_0239,static_target,5605606,120000,0.097:0:19800,0,0,aa5fcede563e6ab5194e8989f6c52cf91f57b4efaac734cdf05b3d4dcb897b32,not_applicable,947868,0.047,0.035,none,small_short,700,1300,30aaf87d5851a5e1c5b21ea5d571c0fb02b8a3a12605bb67c5d7aece3583c247,0,-1,-1,-1,-1,0,0806578637a738eb6e26724a8b40d1ac721122babb40ded88b32a7a99d5f627d,668c1af4535f7f7f18e7f511994e7b84a47c6178816058eaceca38c657a6400b,A4,-1,-1,UNKNOWN,UNKNOWN,0.0,0.0,0.0,-1,UNKNOWN,1201,0,0,0.995096433084,0.995096433084,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,,,,0,0,,0,0,0,0
tractable_0239,NORMAL,baseline,none,0,0,120100,0,tractable_family_1,development-train,tractable_profile_0239,static_target,5605606,120000,0.097:0:19800,0,0,aa5fcede563e6ab5194e8989f6c52cf91f57b4efaac734cdf05b3d4dcb897b32,not_applicable,947868,0.047,0.035,none,small_short,700,1300,30aaf87d5851a5e1c5b21ea5d571c0fb02b8a3a12605bb67c5d7aece3583c247,0,-1,-1,-1,-1,0,0806578637a738eb6e26724a8b40d1ac721122babb40ded88b32a7a99d5f627d,668c1af4535f7f7f18e7f511994e7b84a47c6178816058eaceca38c657a6400b,A0,-1,-1,UNKNOWN,UNKNOWN,0.0,0.0,0.0,-1,UNKNOWN,1201,0,0,0.995096433084,0.995096433084,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,,,,0,0,,0,0,0,0
tractable_0239,NORMAL,baseline,none,0,0,120100,0,tractable_family_1,development-train,tractable_profile_0239,static_target,5605606,120000,0.097:0:19800,0,0,aa5fcede563e6ab5194e8989f6c52cf91f57b4efaac734cdf05b3d4dcb897b32,not_applicable,947868,0.047,0.035,none,small_short,700,1300,30aaf87d5851a5e1c5b21ea5d571c0fb02b8a3a12605bb67c5d7aece3583c247,0,-1,-1,-1,-1,0,0806578637a738eb6e26724a8b40d1ac721122babb40ded88b32a7a99d5f627d,668c1af4535f7f7f18e7f511994e7b84a47c6178816058eaceca38c657a6400b,A1,-1,-1,UNKNOWN,UNKNOWN,0.0,0.0,0.0,-1,UNKNOWN,1201,0,0,0.995096433084,0.995096433084,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,,,,0,0,,0,0,0,0
tractable_0239,NORMAL,baseline,none,0,0,120100,0,tractable_family_1,development-train,tractable_profile_0239,static_target,5605606,120000,0.097:0:19800,0,0,aa5fcede563e6ab5194e8989f6c52cf91f57b4efaac734cdf05b3d4dcb897b32,not_applicable,947868,0.047,0.035,none,small_short,700,1300,30aaf87d5851a5e1c5b21ea5d571c0fb02b8a3a12605bb67c5d7aece3583c247,0,-1,-1,-1,-1,0,0806578637a738eb6e26724a8b40d1ac721122babb40ded88b32a7a99d5f627d,668c1af4535f7f7f18e7f511994e7b84a47c6178816058eaceca38c657a6400b,A2,-1,-1,UNKNOWN,UNKNOWN,0.0,0.0,0.0,-1,UNKNOWN,1201,0,0,0.995096433084,0.995096433084,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,,,,0,0,,0,0,0,0
tractable_0239,NORMAL,baseline,none,0,0,120100,0,tractable_family_1,development-train,tractable_profile_0239,static_target,5605606,120000,0.097:0:19800,0,0,aa5fcede563e6ab5194e8989f6c52cf91f57b4efaac734cdf05b3d4dcb897b32,not_applicable,947868,0.047,0.035,none,small_short,700,1300,30aaf87d5851a5e1c5b21ea5d571c0fb02b8a3a12605bb67c5d7aece3583c247,0,-1,-1,-1,-1,0,0806578637a738eb6e26724a8b40d1ac721122babb40ded88b32a7a99d5f627d,668c1af4535f7f7f18e7f511994e7b84a47c6178816058eaceca38c657a6400b,A3,-1,-1,UNKNOWN,UNKNOWN,0.0,0.0,0.0,-1,UNKNOWN,1201,0,0,0.995096433084,0.995096433084,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,,,,0,0,,0,0,0,0
tractable_0240,NORMAL,baseline,none,0,0,120100,0,tractable_family_1,development-train,tractable_profile_0240,authorized_updates,5605649,120000,0.037:1.5:17800,0,0,0ff3f13b2205cccda3c07e4520fd5697231a415393b0d26b2a0801995da44ee4,not_applicable,947947,0.094,0.065,none,small_long,700,1300,0845eb66a925938b1950b1b9e8696363e36f9f4e819fc07d436521f557e077bb,0,-1,-1,-1,-1,0,5951a4f2409685a94889ff3ff0e9427b2d0a7b22dc943b089ccf819b7c190681,57a6a8490549175dd7b6fb01888e507372da52455dfabea3d3d73e711140820b,A4,-1,-1,UNKNOWN,UNKNOWN,0.0,0.0,0.0,-1,UNKNOWN,1201,0,0,0.998901728433,0.998901728433,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,,,,0,0,,0,0,0,0
tractable_0240,NORMAL,baseline,none,0,0,120100,0,tractable_family_1,development-train,tractable_profile_0240,authorized_updates,5605649,120000,0.037:1.5:17800,0,0,0ff3f13b2205cccda3c07e4520fd5697231a415393b0d26b2a0801995da44ee4,not_applicable,947947,0.094,0.065,none,small_long,700,1300,0845eb66a925938b1950b1b9e8696363e36f9f4e819fc07d436521f557e077bb,0,-1,-1,-1,-1,0,5951a4f2409685a94889ff3ff0e9427b2d0a7b22dc943b089ccf819b7c190681,57a6a8490549175dd7b6fb01888e507372da52455dfabea3d3d73e711140820b,A0,-1,-1,UNKNOWN,UNKNOWN,0.0,0.0,0.0,-1,UNKNOWN,1201,0,0,0.998901728433,0.998901728433,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,,,,0,0,,0,0,0,0
tractable_0240,NORMAL,baseline,none,0,0,120100,0,tractable_family_1,development-train,tractable_profile_0240,authorized_updates,5605649,120000,0.037:1.5:17800,0,0,0ff3f13b2205cccda3c07e4520fd5697231a415393b0d26b2a0801995da44ee4,not_applicable,947947,0.094,0.065,none,small_long,700,1300,0845eb66a925938b1950b1b9e8696363e36f9f4e819fc07d436521f557e077bb,0,-1,-1,-1,-1,0,5951a4f2409685a94889ff3ff0e9427b2d0a7b22dc943b089ccf819b7c190681,57a6a8490549175dd7b6fb01888e507372da52455dfabea3d3d73e711140820b,A1,-1,-1,UNKNOWN,UNKNOWN,0.0,0.0,0.0,-1,UNKNOWN,1201,0,0,0.998901728433,0.998901728433,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,,,,0,0,,0,0,0,0
tractable_0240,NORMAL,baseline,none,0,0,120100,0,tractable_family_1,development-train,tractable_profile_0240,authorized_updates,5605649,120000,0.037:1.5:17800,0,0,0ff3f13b2205cccda3c07e4520fd5697231a415393b0d26b2a0801995da44ee4,not_applicable,947947,0.094,0.065,none,small_long,700,1300,0845eb66a925938b1950b1b9e8696363e36f9f4e819fc07d436521f557e077bb,0,-1,-1,-1,-1,0,5951a4f2409685a94889ff3ff0e9427b2d0a7b22dc943b089ccf819b7c190681,57a6a8490549175dd7b6fb01888e507372da52455dfabea3d3d73e711140820b,A2,-1,-1,UNKNOWN,UNKNOWN,0.0,0.0,0.0,-1,UNKNOWN,1201,0,0,0.998901728433,0.998901728433,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,,,,0,0,,0,0,0,0
tractable_0240,NORMAL,baseline,none,0,0,120100,0,tractable_family_1,development-train,tractable_profile_0240,authorized_updates,5605649,120000,0.037:1.5:17800,0,0,0ff3f13b2205cccda3c07e4520fd5697231a415393b0d26b2a0801995da44ee4,not_applicable,947947,0.094,0.065,none,small_long,700,1300,0845eb66a925938b1950b1b9e8696363e36f9f4e819fc07d436521f557e077bb,0,-1,-1,-1,-1,0,5951a4f2409685a94889ff3ff0e9427b2d0a7b22dc943b089ccf819b7c190681,57a6a8490549175dd7b6fb01888e507372da52455dfabea3d3d73e711140820b,A3,-1,-1,UNKNOWN,UNKNOWN,0.0,0.0,0.0,-1,UNKNOWN,1201,0,0,0.998901728433,0.998901728433,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,,,,0,0,,0,0,0,0
tractable_0241,NORMAL,baseline,none,0,0,120100,0,tractable_family_1,development-train,tractable_profile_0241,static_target,5605692,120000,0.083:2.3:24200,0,0,b068c2a452fae6133e602941f5fc737e2fdaf9da57df82d954eb7161fa8f872b,not_applicable,948026,-0.094,0.095,none,none,700,1300,c385c25c066bf41c8bfb62a49ee25f18d0e25a987f758f6f041c45ad7b9b03c1,0,-1,-1,-1,-1,0,6a8287a6a5fd885d074b739d957bc7345c4bf6a80c0114f1b383f6be543da5ec,fa0b36fd2d0d6be8011540abe4c06447a79d68bacc2868ba449f1574bf3d2111,A4,-1,-1,UNKNOWN,UNKNOWN,0.0,0.0,0.0,-1,UNKNOWN,1201,0,0,0.997261660411,0.997261660411,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,,,,0,0,,0,0,0,0
tractable_0241,NORMAL,baseline,none,0,0,120100,0,tractable_family_1,development-train,tractable_profile_0241,static_target,5605692,120000,0.083:2.3:24200,0,0,b068c2a452fae6133e602941f5fc737e2fdaf9da57df82d954eb7161fa8f872b,not_applicable,948026,-0.094,0.095,none,none,700,1300,c385c25c066bf41c8bfb62a49ee25f18d0e25a987f758f6f041c45ad7b9b03c1,0,-1,-1,-1,-1,0,6a8287a6a5fd885d074b739d957bc7345c4bf6a80c0114f1b383f6be543da5ec,fa0b36fd2d0d6be8011540abe4c06447a79d68bacc2868ba449f1574bf3d2111,A0,-1,-1,UNKNOWN,UNKNOWN,0.0,0.0,0.0,-1,UNKNOWN,1201,0,0,0.997261660411,0.997261660411,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,,,,0,0,,0,0,0,0
tractable_0241,NORMAL,baseline,none,0,0,120100,0,tractable_family_1,development-train,tractable_profile_0241,static_target,5605692,120000,0.083:2.3:24200,0,0,b068c2a452fae6133e602941f5fc737e2fdaf9da57df82d954eb7161fa8f872b,not_applicable,948026,-0.094,0.095,none,none,700,1300,c385c25c066bf41c8bfb62a49ee25f18d0e25a987f758f6f041c45ad7b9b03c1,0,-1,-1,-1,-1,0,6a8287a6a5fd885d074b739d957bc7345c4bf6a80c0114f1b383f6be543da5ec,fa0b36fd2d0d6be8011540abe4c06447a79d68bacc2868ba449f1574bf3d2111,A1,-1,-1,UNKNOWN,UNKNOWN,0.0,0.0,0.0,-1,UNKNOWN,1201,0,0,0.997261660411,0.997261660411,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,,,,0,0,,0,0,0,0
