run_id,origin,model,behavior,magnitude,stuck_polarity,start_ms,duration_ms,group,partition,profile,workload,seed,simulation_duration_ms,sensor_variation,profile_semantic_sha256,configuration_sha256,initially_latent_stuck,effective_memory_corruption,first_integrity_mismatch_ms,first_consumption_mismatch_ms,first_sensor_residual_ms,first_positive_feature_ms,max_sensor_strength,raw_sha256,runtime_trace_sha256,method,first_alarm_ms,first_post_alarm_ms,origin_at_alarm,leading_at_alarm,origin_score_at_alarm,origin_margin_at_alarm,origin_ignorance_at_alarm,first_localization_ms,first_origin,samples,alarm_samples,pre_alarm_samples,mean_anomaly_ignorance,mean_origin_ignorance,mean_detection_conflict,mean_localization_conflict,high_detection_conflict_samples,high_localization_conflict_samples,propagation_samples,alarm_UNKNOWN,alarm_MEMORY,alarm_TIMING,alarm_COMMUNICATION,alarm_SENSOR_CONTROL,alarm_ACTUATOR,injected,detected,false_alarm,latency_ms,integrity_latency_ms,control_effect,actuator_effect,plant_manifestation,propagation_plant_ms,propagation_control_ms,propagation_actuator_command_ms,silent_plant,wrong_localized_runtime_samples,miss_category,localized_correct,unknown_at_alarm,localized_wrong,localization_before_plant
current_0184,COMMUNICATION,delayed_update,transient,200,0,26200,13700,operating_family_1,development-train,current_profile_0184,static_target,1399,120000,0:0:6000,c5dd882b6c657372dfb6d2a162906bab7ae7ad57313d1f749639fa1a72d34da4,12278a2466c47654d1ef3d147b0754f4270b7d731dfe723114f7047e6c53b7c1,0,0,-1,26200,-1,26200,0,4e74b4f864e9f33544fe0dfa81bca34f4b40808fec89d508f9766c456b5a8811,0ed0d20dd5cad014997e3e693cec7f3d7d8d8b2fd02950c4138265220df921ab,Weighted Sum,-1,-1,UNKNOWN,UNKNOWN,0.0,0.0,0.0,-1,UNKNOWN,1201,0,0,1.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,,,1,1,0,,26200,26200,0,0,A,0,0,0,0
current_0186,COMMUNICATION,delayed_update,intermittent,100,0,26800,9700,operating_family_1,development-train,current_profile_0186,static_target,1401,120000,0:0:6000,0f46201ebcaa41a73a8e3ecee4f56004c2263f85e06b7a04e235873825f1dec2,6d41eed1f24cf4012e468cffbd9a975dd0b638b2469a911059ec501b65e8dbef,0,0,-1,26800,-1,26800,0,18661bb099af066dc6c3ba636c36a22d9269adaf1711b841b28c775fbbf2011a,544710b383c2e37e483dde7984f1ae3e080eb7f728883b2ecaa4353dbbbfa5b6,Weighted Sum,-1,-1,UNKNOWN,UNKNOWN,0.0,0.0,0.0,-1,UNKNOWN,1201,0,0,1.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,,,1,1,0,,26800,26800,0,0,A,0,0,0,0
current_0190,COMMUNICATION,delayed_update,permanent,200,0,25600,13700,operating_family_1,development-train,current_profile_0190,static_target,1405,120000,0:0:6000,dfc8af2c16606c45a06829739ca2e184ca1854d40537de15ee7b938ed50cc6e1,3afb8267366089c6c44e376253fed1e49d5b26236c026ac4b112a3f2248f86a5,0,0,-1,25600,-1,25600,0,a45f671bbb2b22efe980c55351d1626aad93cdfc3f900cf13c88f3d6aae5a624,4a6f399929b262aca0f2f2dcce553a59f66ac8ac277f055a04dcc8d8291343e1,Weighted Sum,-1,-1,UNKNOWN,UNKNOWN,0.0,0.0,0.0,-1,UNKNOWN,1201,0,0,1.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,,,1,1,1,50000,25600,25600,1,0,A,0,0,0,0
current_0192,COMMUNICATION,dropped_update,transient,1,0,26200,9700,operating_family_1,development-train,current_profile_0192,static_target,1407,120000,0:0:6000,973b2bc46b9a36104e484fab842a1111176d8cd9cfcb4b17671540a894a51b65,508950a2bdc9da640c5eb3c60282adf26fb0fbc8a9dcbc61c5b2f7012d2731b5,0,0,-1,26200,-1,26200,0,f2e7ad072230a5127feebcd7998d40c93787f8c228118552391fb2f5342b0c15,f2911c5b3fdf8178c5c65f519ebca55dad5b2503a20409016b49512bde5ea0ac,Weighted Sum,-1,-1,UNKNOWN,UNKNOWN,0.0,0.0,0.0,-1,UNKNOWN,1201,0,0,1.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,,,1,1,0,,26200,26200,0,0,A,0,0,0,0
current_0198,COMMUNICATION,dropped_update,permanent,1,0,25600,9700,operating_family_1,development-train,current_profile_0198,static_target,1413,120000,0:0:6000,655c38e6b9cc81ec480a3a777796faeea09615e34e9b666412d0bcf568a85eaa,4e8a20a926c4d68e151bf0d3a72c14619bd81106ad9b3cd55551046810ff88c5,0,0,-1,25600,-1,25600,0,544b965b32e9377e6b110b4c3f6294f80782a2635fc7d88212e98467fbf1c122,d3904fcdf889eed5cd6e1084ab7db2154c6d04e8fc6bdfd5295df420d0df27be,Weighted Sum,-1,-1,UNKNOWN,UNKNOWN,0.0,0.0,0.0,-1,UNKNOWN,1201,0,0,1.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,,,1,1,0,,25600,25600,0,0,A,0,0,0,0
current_0204,COMMUNICATION,replayed_sample,intermittent,100,0,25000,9700,operating_family_1,development-train,current_profile_0204,static_target,1419,120000,0:0:6000,e6cd760d2f433d06bf8ae04841fbab9fa2ccb1054132bcbced828927ddfe2b42,138779b55f6cd8f1c3ea09042ab4b39c9fe69b5ac26ef16a1bb24950d964d0db,0,0,-1,25000,-1,25000,0,114665d55c4dd1177b3eb2c828dcbcb5e4c06d34a874794b195a31553ba96214,4a2f5692295f8b64127b1458a2834176d2393e56e5eb860676ffc42c80a7fca6,Weighted Sum,-1,-1,UNKNOWN,UNKNOWN,0.0,0.0,0.0,-1,UNKNOWN,1201,0,0,1.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,,,1,1,0,,25000,25000,0,0,A,0,0,0,0
current_0210,ACTUATOR,pump_degraded,transient,0.968,0,26800,9700,operating_family_1,development-train,current_profile_0210,static_target,1425,120000,0:0:6000,2f8f8dcd1bad4858f85e46f4582f4e8a030cb98bf703d77bff14ee4f9e2a8fc4,ee79956573ec27afe3c26fec9e93ddf349d36be0f2d1b9cc274a9277f1b24af5,0,0,-1,-1,-1,26800,0,e6184d88ceba0c6bde1bbd516c35ee11d219f9db4844ef07a06439248dccd6e9,cc2053f832c810908d42a4ec2096e7a26cdb23eba293af92ae835f63d6808f9b,Weighted Sum,-1,-1,UNKNOWN,UNKNOWN,0.0,0.0,0.0,-1,UNKNOWN,1201,0,0,1.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,,,1,1,1,27000,26900,26900,1,0,A,0,0,0,0
current_0212,ACTUATOR,pump_degraded,intermittent,0.968,0,25000,18500,operating_family_1,development-train,current_profile_0212,static_target,1427,120000,0:0:6000,19bc0fcfbdd514d376cd1247ad2db2a38c2edef6ce5aa06d46a8106c060833b9,60c90e0ad8e2d185a970c7f2e74eb855d90365fa7af2127023bd19494e7e15ba,0,0,-1,-1,-1,25000,0,7dfab3d62a1ab5d156adcdb705ca2703432295ed45125fa1cffd450c388a4114,9ce1b13f75c80bf270c08315b2922f0f0515a5f89e62e4969004fc15e5988155,Weighted Sum,-1,-1,UNKNOWN,UNKNOWN,0.0,0.0,0.0,-1,UNKNOWN,1201,0,0,1.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,,,1,1,1,25200,25100,25100,1,0,A,0,0,0,0
current_0214,ACTUATOR,pump_degraded,permanent,0.968,0,25600,13700,operating_family_1,development-train,current_profile_0214,static_target,1429,120000,0:0:6000,99bad4e1e84ebf2eb9a67d8fab6bb72b0481f8c7bab292cfa5d31ad98d9fbc77,a13ff1437c38d65faba4eebba751e1a3682230ce4c8aa535688fbe8aa8ad41d7,0,0,-1,-1,-1,25600,0,d74f595723d2a16f76a4502bff38c44578655016cbb1f2909c6080533298cfea,17e7d32e06cbeed56c013c7980f3e88656689d2e950d5c7a8bb9d334e69af548,Weighted Sum,-1,-1,UNKNOWN,UNKNOWN,0.0,0.0,0.0,-1,UNKNOWN,1201,0,0,1.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,,,1,1,1,25800,25700,25700,1,0,A,0,0,0,0
current_0282,SENSOR_CONTROL,sensor_bias,transient,-1.2,0,25900,9700,operating_family_2,development-train,current_profile_0282,static_target,1511,120000,0:0:6000,ba1d3b8ca2bcf79ab13d21ea663110468d89d9eb3a378769829538aab391a4ed,f7944c992722c00885f55254832111107bb78fdaf58feca06383151a4b515cb3,0,0,-1,-1,25900,25900,0.4750518798828125,4421287419afbf55569b162ed8a8da3145dcb1978a6be6a22b59153e3c75c03a,3245a515cc7dfa1c3c2241e4fd55d1ea21ef57e4344e8d4c64ddc9c64239e2b5,Revised CLO-DSF,-1,-1,UNKNOWN,UNKNOWN,0.0,0.0,0.0,-1,UNKNOWN,1201,0,0,0.996048707351,0.996048707351,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,,,1,1,1,26000,25900,25900,1,0,A,0,0,0,0
current_0282,SENSOR_CONTROL,sensor_bias,transient,-1.2,0,25900,9700,operating_family_2,development-train,current_profile_0282,static_target,1511,120000,0:0:6000,ba1d3b8ca2bcf79ab13d21ea663110468d89d9eb3a378769829538aab391a4ed,f7944c992722c00885f55254832111107bb78fdaf58feca06383151a4b515cb3,0,0,-1,-1,25900,25900,0.4750518798828125,4421287419afbf55569b162ed8a8da3145dcb1978a6be6a22b59153e3c75c03a,3245a515cc7dfa1c3c2241e4fd55d1ea21ef57e4344e8d4c64ddc9c64239e2b5,Pre-change CLO-DSF,-1,-1,UNKNOWN,UNKNOWN,0.0,0.0,0.0,-1,UNKNOWN,1201,0,0,0.996048707351,0.996048707351,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,,,1,1,1,26000,25900,25900,1,0,A,0,0,0,0
current_0283,SENSOR_CONTROL,sensor_bias,transient,1.2,0,26200,13700,operating_family_2,development-train,current_profile_0283,authorized_updates,1512,120000,0:0:6000,077939488ab4bf48bef62b7ab9133f3bd3b6cc9775e321c704062621c07b59a5,f1f0da804050840fbba6c5463ab0ab8a67cc3dd5d67a0eb5a0e45740fcad921a,0,0,-1,-1,26200,26200,0.47576904296875,9290ad783a1f3011f5714d33f8a1b36d102fa59e2fff7da5e07fd0d2e169b64e,285416eec3da71073cbd4db3b110301f196c6eec3acf54c42a99c62b819f3880,Revised CLO-DSF,-1,-1,UNKNOWN,UNKNOWN,0.0,0.0,0.0,-1,UNKNOWN,1201,0,0,0.99568281345,0.99568281345,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,,,1,1,1,26300,26200,26200,1,0,A,0,0,0,0
current_0283,SENSOR_CONTROL,sensor_bias,transient,1.2,0,26200,13700,operating_family_2,development-train,current_profile_0283,authorized_updates,1512,120000,0:0:6000,077939488ab4bf48bef62b7ab9133f3bd3b6cc9775e321c704062621c07b59a5,f1f0da804050840fbba6c5463ab0ab8a67cc3dd5d67a0eb5a0e45740fcad921a,0,0,-1,-1,26200,26200,0.47576904296875,9290ad783a1f3011f5714d33f8a1b36d102fa59e2fff7da5e07fd0d2e169b64e,285416eec3da71073cbd4db3b110301f196c6eec3acf54c42a99c62b819f3880,Pre-change CLO-DSF,-1,-1,UNKNOWN,UNKNOWN,0.0,0.0,0.0,-1,UNKNOWN,1201,0,0,0.99568281345,0.99568281345,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,,,1,1,1,26300,26200,26200,1,0,A,0,0,0,0
current_0290,SENSOR_CONTROL,sensor_bias,permanent,-1.2,0,25900,18500,operating_family_2,development-train,current_profile_0290,static_target,1519,120000,0:0:6000,9e7a57890fcabe63e97560f79b834f6def939980c62162cd2578a63cab67411f,d5ea316e90d5b3fc610b6913d3a20c6d88adc67326844b3676bcf52d19fe3cc9,0,0,-1,-1,25900,25900,0.47499847412109375,38be11119d084d9116d5980ce5e1377441ca3e52e65383860de5d8b7e5125997,226bf8a8f7c5414f7746ba6bdcf3c203766568f94b3ba38a8881444120ca0190,Revised CLO-DSF,-1,-1,UNKNOWN,UNKNOWN,0.0,0.0,0.0,-1,UNKNOWN,1201,0,0,0.996048850283,0.996048850283,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,,,1,1,1,26000,25900,25900,1,0,A,0,0,0,0
current_0290,SENSOR_CONTROL,sensor_bias,permanent,-1.2,0,25900,18500,operating_family_2,development-train,current_profile_0290,static_target,1519,120000,0:0:6000,9e7a57890fcabe63e97560f79b834f6def939980c62162cd2578a63cab67411f,d5ea316e90d5b3fc610b6913d3a20c6d88adc67326844b3676bcf52d19fe3cc9,0,0,-1,-1,25900,25900,0.47499847412109375,38be11119d084d9116d5980ce5e1377441ca3e52e65383860de5d8b7e5125997,226bf8a8f7c5414f7746ba6bdcf3c203766568f94b3ba38a8881444120ca0190,Pre-change CLO-DSF,-1,-1,UNKNOWN,UNKNOWN,0.0,0.0,0.0,-1,UNKNOWN,1201,0,0,0.996048850283,0.996048850283,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,,,1,1,1,26000,25900,25900,1,0,A,0,0,0,0
current_0291,SENSOR_CONTROL,sensor_bias,permanent,1.2,0,26200,9700,operating_family_2,development-train,current_profile_0291,authorized_updates,1520,120000,0:0:6000,19eb60a45016642b543595ae7a16579e09fce54bf9534c4e6ef23f37d0a2414d,d759f809d578a4c9010077ac4fbc8434313022f96959b270a5f9f6d9ff6b0fda,0,0,-1,-1,26200,26200,0.4757575988769531,3d8e624b190239625f49fe481f1719d18c4a21642606f1f54244420965a4d8d6,ccad3ad84c15b9cac0289ae8e46a7b4b0eaa99b76d74970bad4984a78c736b64,Revised CLO-DSF,-1,-1,UNKNOWN,UNKNOWN,0.0,0.0,0.0,-1,UNKNOWN,1201,0,0,0.995740254974,0.995740254974,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,,,1,1,1,26300,26200,26200,1,0,A,0,0,0,0
current_0291,SENSOR_CONTROL,sensor_bias,permanent,1.2,0,26200,9700,operating_family_2,development-train,current_profile_0291,authorized_updates,1520,120000,0:0:6000,19eb60a45016642b543595ae7a16579e09fce54bf9534c4e6ef23f37d0a2414d,d759f809d578a4c9010077ac4fbc8434313022f96959b270a5f9f6d9ff6b0fda,0,0,-1,-1,26200,26200,0.4757575988769531,3d8e624b190239625f49fe481f1719d18c4a21642606f1f54244420965a4d8d6,ccad3ad84c15b9cac0289ae8e46a7b4b0eaa99b76d74970bad4984a78c736b64,Pre-change CLO-DSF,-1,-1,UNKNOWN,UNKNOWN,0.0,0.0,0.0,-1,UNKNOWN,1201,0,0,0.995740254974,0.995740254974,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,,,1,1,1,26300,26200,26200,1,0,A,0,0,0,0
current_0294,SENSOR_CONTROL,sensor_interface_intermittent,transient,0.5,0,24700,9700,operating_family_2,development-train,current_profile_0294,static_target,1523,120000,0:0:6000,81d997b74cf85a16a8fe4367ce69cb3b887cb827938a726ee20e47e658ec3b49,878011a6c0177e5089f219cc11dd30660c33b39a2dcef3602b4dd1749a774b79,0,0,-1,-1,24800,24800,0.38958740234375,0f3ae20b6255369133ad0420b1fe4c742f71b763dc947c3b8c735baef9d68dbe,2bf108a78cdcab5657180481f93a57f8bc8510833f50d1aa915985246fda2fe8,Weighted Sum,-1,-1,UNKNOWN,UNKNOWN,0.0,0.0,0.0,-1,UNKNOWN,1201,0,0,1.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,,,1,1,1,24800,24700,24700,1,0,A,0,0,0,0
current_0298,SENSOR_CONTROL,sensor_interface_intermittent,intermittent,0.5,0,25900,13700,operating_family_2,development-train,current_profile_0298,static_target,1527,120000,0:0:6000,4a0fa82ac3d729fef09c873f6ad97cc5291dbc4334246383269d2d27b3353218,94eccc412789bcfd44dda97f2437fc4deccd89836784f445ac45d2503f7d9771,0,0,-1,-1,26000,26000,0.38958740234375,7b467f33b086bdac3f250c1fbe6ed6a7c5c018c014d68d5d59f31b9944b1453d,d84fddc3a76374326bd2f3efd834564a3b5afdafc4ec0ec760e99ed21c2101ce,Weighted Sum,-1,-1,UNKNOWN,UNKNOWN,0.0,0.0,0.0,-1,UNKNOWN,1201,0,0,1.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,,,1,1,1,26000,25900,25900,1,0,A,0,0,0,0
current_0302,SENSOR_CONTROL,sensor_interface_intermittent,permanent,0.5,0,24700,18500,operating_family_2,development-train,current_profile_0302,static_target,1531,120000,0:0:6000,5492808f20f07fef1b17700a30a20480f466c5d6699c34f06f0da026d0b01994,70cea84aff6833db827becab0f7b877fdb6d7e68110518d8192fb9d683bf8fcd,0,0,-1,-1,24800,24800,0.38958740234375,fe51a72c468fb5072da7972d88983fa84167ec328c03f55a49d39976c3ba9a1b,72e55463ac4c493d32852df6fde1ee88111a2f272195d8956486f58a6a263f4e,Weighted Sum,-1,-1,UNKNOWN,UNKNOWN,0.0,0.0,0.0,-1,UNKNOWN,1201,0,0,1.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,,,1,1,1,24800,24700,24700,1,0,A,0,0,0,0
current_0306,COMMUNICATION,delayed_update,transient,100,0,25900,9700,operating_family_2,development-train,current_profile_0306,static_target,1535,120000,0:0:6000,ed95c13d27aef1a07aa595ffcfb3f75e8e5b84d071363a87206cfd151bae408d,a12413119a48cec43e1fc1f242703937e39dd21a33634acf8cfb234a6e07868e,0,0,-1,25900,-1,25900,0,0a6f5be8a5123259a137b4a201097e7eea2a0052149e9b44a2593640f523e528,34d0f2cd23b748726e86ae2678db05b5582013b255f81cad01df1f76872f3e9c,Weighted Sum,-1,-1,UNKNOWN,UNKNOWN,0.0,0.0,0.0,-1,UNKNOWN,1201,0,0,1.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,,,1,1,0,,25900,25900,0,0,A,0,0,0,0
current_0310,COMMUNICATION,delayed_update,intermittent,200,0,24700,13700,operating_family_2,development-train,current_profile_0310,static_target,1539,120000,0:0:6000,c624dbe3f1e6988bbfb03b5d03f60715445dd08f002fe096b7563f2c9c222404,aedb3bf8a5f2cbb89034a6b860951fe85e7a379077629f34a87c74cd35c38bcf,0,0,-1,24700,-1,24700,0,c79ab4e01e38ece8601eadbcf00e952bf561cffb28b3daf326dfec48b3d10736,4726fc83db0080c257d773aca20dbc4b0b9fb98edf98710b0348f0a5a8574248,Weighted Sum,-1,-1,UNKNOWN,UNKNOWN,0.0,0.0,0.0,-1,UNKNOWN,1201,0,0,1.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,,,1,1,0,,24700,24700,0,0,A,0,0,0,0
current_0312,COMMUNICATION,delayed_update,permanent,100,0,25300,9700,operating_family_2,development-train,current_profile_0312,static_target,1541,120000,0:0:6000,672ba5e3a87b22718fdb93331549850b8f0f60895696ed2c761804755966a061,83621171d4159c67523ac0962a0a9ce0dd329fb1c447476767c43efccdc1e8d5,0,0,-1,25300,-1,25300,0,dbde9073549887dea383bfb8c67c36c43b8dceb3b6d7f54ec35dcc7986ddb08d,284c2b90d5b7c5a928bf563429ff4a5427910b261f13b54a73fdbe016cac43ff,Weighted Sum,-1,-1,UNKNOWN,UNKNOWN,0.0,0.0,0.0,-1,UNKNOWN,1201,0,0,1.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,,,1,1,1,49600,25300,25300,1,0,A,0,0,0,0
current_0318,COMMUNICATION,dropped_update,intermittent,1,0,24700,9700,operating_family_2,development-train,current_profile_0318,static_target,1547,120000,0:0:6000,399a66abc55891c6dac66d11197e81c6dcb364209a5e2d5744ae449e31aa27ef,7e5e733cf35cf6ff335aab828fad9ff30bb9504bc49340af6ba29ba32af4ee05,0,0,-1,24700,-1,24700,0,c281a941b9b705e2d2cdf8fa2c5d84434561688d9464903b9b2556f9fbf78b85,d3123089184850e99bb40d0bdc5c7970d9dad5baf1c71d7de988ff73317499e1,Weighted Sum,-1,-1,UNKNOWN,UNKNOWN,0.0,0.0,0.0,-1,UNKNOWN,1201,0,0,1.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,,,1,1,0,,24700,24700,0,0,A,0,0,0,0
current_0324,COMMUNICATION,replayed_sample,transient,100,0,26500,9700,operating_family_2,development-train,current_profile_0324,static_target,1553,120000,0:0:6000,a27a40bc00f71b6da25492ee39045b0833be052fa9a4d673ca4b8de7b8e0e781,746762fb79671d5eb7687b88dffa7aaaae78bd320eae7e3f3f53d22195136ec6,0,0,-1,26500,-1,26500,0,91bdddc7f2e40eb397744c79eab8bb3b05043310caa9acc5799b080cecb3354a,a35cc1f3c1cb93feff2a5acc3cb7749649ba2ed4e886b34e52cf8adefbfd9964,Weighted Sum,-1,-1,UNKNOWN,UNKNOWN,0.0,0.0,0.0,-1,UNKNOWN,1201,0,0,1.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,,,1,1,0,,26500,26500,0,0,A,0,0,0,0
current_0330,COMMUNICATION,replayed_sample,permanent,100,0,25900,9700,operating_family_2,development-train,current_profile_0330,static_target,1559,120000,0:0:6000,5682004a2b4253a09b2ea729094551df4db03855c2430985d609eeea79903b97,c2f20ed38b6020e18a5491de34efbe8f1067377e64d63c70bd5bc6acdb934b6d,0,0,-1,25900,-1,25900,0,7aca775351219fb29298e3adc3499b0656a756dcc41f26a5300b2ba79f0949b3,bb27be05334358df7d18d17d2aa761ca39d386962bd4660f20965c7d2588846b,Weighted Sum,-1,-1,UNKNOWN,UNKNOWN,0.0,0.0,0.0,-1,UNKNOWN,1201,0,0,1.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,,,1,1,1,49600,25900,25900,1,0,A,0,0,0,0
current_0405,SENSOR_CONTROL,sensor_bias,transient,-1.2,0,25900,9700,operating_family_3,development-train,current_profile_0405,authorized_updates,1648,120000,0:0:6000,3742fd83645cccb0ad7224027f2ed0bf5210c97cd695931e22ac33e00b5ad2b5,cf3df1c68d93e59d55f1cf8f578ae54ddcf1cd58cb532de2f0513afd4d8a0369,0,0,-1,-1,25900,25900,0.49105072021484375,790a73367c02600e88f4bbfc16c9c4792c5279d8290651c69f2e220bf5fcf565,7899480b6a5af0608e2a9f6b57d8962c29d54f792b48d1208aefdea9a1daba1f,Revised CLO-DSF,-1,-1,UNKNOWN,UNKNOWN,0.0,0.0,0.0,-1,UNKNOWN,1201,0,0,0.996004017267,0.996004017267,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,,,1,1,1,26000,25900,25900,1,0,A,0,0,0,0
current_0405,SENSOR_CONTROL,sensor_bias,transient,-1.2,0,25900,9700,operating_family_3,development-train,current_profile_0405,authorized_updates,1648,120000,0:0:6000,3742fd83645cccb0ad7224027f2ed0bf5210c97cd695931e22ac33e00b5ad2b5,cf3df1c68d93e59d55f1cf8f578ae54ddcf1cd58cb532de2f0513afd4d8a0369,0,0,-1,-1,25900,25900,0.49105072021484375,790a73367c02600e88f4bbfc16c9c4792c5279d8290651c69f2e220bf5fcf565,7899480b6a5af0608e2a9f6b57d8962c29d54f792b48d1208aefdea9a1daba1f,Pre-change CLO-DSF,-1,-1,UNKNOWN,UNKNOWN,0.0,0.0,0.0,-1,UNKNOWN,1201,0,0,0.996004017267,0.996004017267,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,,,1,1,1,26000,25900,25900,1,0,A,0,0,0,0
current_0406,SENSOR_CONTROL,sensor_bias,transient,1.2,0,26200,13700,operating_family_3,development-train,current_profile_0406,static_target,1649,120000,0:0:6000,68fb3b250519b4e4614d04ac3ee901de488bd1a06c5dd8d3d4556de7ff6157a8,fe781909f39ed658c6918250dd701fe3c10b106bd1da828d7dc8acfdd1d90b05,0,0,-1,-1,26200,26200,0.4807281494140625,e221dc5c0bf36ef8e410a9fa98e8df68aa3bf49ab5e106900f6d2237584bc438,4466365e53992e73f42476cfb8ad5830eed7bcac0b475ac51d19da403eebb4b7,Revised CLO-DSF,-1,-1,UNKNOWN,UNKNOWN,0.0,0.0,0.0,-1,UNKNOWN,1201,0,0,0.996020533858,0.996020533858,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,,,1,1,1,26300,26200,26200,1,0,A,0,0,0,0
current_0406,SENSOR_CONTROL,sensor_bias,transient,1.2,0,26200,13700,operating_family_3,development-train,current_profile_0406,static_target,1649,120000,0:0:6000,68fb3b250519b4e4614d04ac3ee901de488bd1a06c5dd8d3d4556de7ff6157a8,fe781909f39ed658c6918250dd701fe3c10b106bd1da828d7dc8acfdd1d90b05,0,0,-1,-1,26200,26200,0.4807281494140625,e221dc5c0bf36ef8e410a9fa98e8df68aa3bf49ab5e106900f6d2237584bc438,4466365e53992e73f42476cfb8ad5830eed7bcac0b475ac51d19da403eebb4b7,Pre-change CLO-DSF,-1,-1,UNKNOWN,UNKNOWN,0.0,0.0,0.0,-1,UNKNOWN,1201,0,0,0.996020533858,0.996020533858,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,,,1,1,1,26300,26200,26200,1,0,A,0,0,0,0
current_0409,SENSOR_CONTROL,sensor_bias,intermittent,-1.2,0,24700,13700,operating_family_3,development-train,current_profile_0409,authorized_updates,1652,120000,0:0:6000,ba48ffc80aa0a88c1f5bfe95693d482990405705d46321c363241408d23255cd,2e7aeacda452dc176f78cbfa981241fb34aa3baf40d6bb7ac024e5c24154874f,0,0,-1,-1,24700,24700,0.4824028015136719,fceb35285b3b00e215b17032f8741b394681ba1043fe53578005ddea5359ecea,b3b752e461916aecc904a426a0163c95ca49df054114988a2385c824707bbb6b,Revised CLO-DSF,-1,-1,UNKNOWN,UNKNOWN,0.0,0.0,0.0,-1,UNKNOWN,1201,0,0,0.992205094449,0.992205094449,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,,,1,1,1,24800,24700,24700,1,0,A,0,0,0,0
current_0409,SENSOR_CONTROL,sensor_bias,intermittent,-1.2,0,24700,13700,operating_family_3,development-train,current_profile_0409,authorized_updates,1652,120000,0:0:6000,ba48ffc80aa0a88c1f5bfe95693d482990405705d46321c363241408d23255cd,2e7aeacda452dc176f78cbfa981241fb34aa3baf40d6bb7ac024e5c24154874f,0,0,-1,-1,24700,24700,0.4824028015136719,fceb35285b3b00e215b17032f8741b394681ba1043fe53578005ddea5359ecea,b3b752e461916aecc904a426a0163c95ca49df054114988a2385c824707bbb6b,Pre-change CLO-DSF,-1,-1,UNKNOWN,UNKNOWN,0.0,0.0,0.0,-1,UNKNOWN,1201,0,0,0.992205094449,0.992205094449,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,,,1,1,1,24800,24700,24700,1,0,A,0,0,0,0
current_0413,SENSOR_CONTROL,sensor_bias,permanent,-1.2,0,25900,18500,operating_family_3,development-train,current_profile_0413,authorized_updates,1656,120000,0:0:6000,9690ea2f66a48e057ff42901d064eff12198602f88168bc1b27f476ae91cb3a4,bff9dfb747482372ff7a9ca08dc183ea68d670f91ba66e34a3d2eb4048a2759d,0,0,-1,-1,25900,25900,0.4764747619628906,e7b272f59c43a2b6cc5ff3513852b017bab034e2322325df3d85ee72382e8377,bae1b9aaa28783df518b59f7e702432969940de59bb2b82e3a3d5f7da080e4d0,Revised CLO-DSF,-1,-1,UNKNOWN,UNKNOWN,0.0,0.0,0.0,-1,UNKNOWN,1201,0,0,0.996064763383,0.996064763383,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,,,1,1,1,26000,25900,25900,1,0,A,0,0,0,0
